timestamp,thigh_acc_x,thigh_acc_y,thigh_acc_z,thigh_gyro_x,thigh_gyro_y,thigh_gyro_z,thigh_mag_x,thigh_mag_y,thigh_mag_z,shank_acc_x,shank_acc_y,shank_acc_z,shank_gyro_x,shank_gyro_y,shank_gyro_z,shank_mag_x,shank_mag_y,shank_mag_z,foot_acc_x,foot_acc_y,foot_acc_z,foot_gyro_x,foot_gyro_y,foot_gyro_z,foot_mag_x,foot_mag_y,foot_mag_z,foot_euler_x,foot_euler_y,foot_euler_z,perturbation_event
1776972325.605,8.4204,-1.9728,-4.8818,-0.012,0.0282,0.0128,0.3,-3.0,-179.85,5.6886,7.683,-1.6065,-0.049,-0.0048,0.0109,-84.75,40.05,-20.85,6.53,0.13,-7.32,-0.0022,0.0011,-0.0011,-25.0625,2.875,43.5,309.8125,42.0,-178.9375,0
1776972325.61,8.4276,-2.0375,-4.9009,-0.0141,0.0368,0.0112,1.2,-3.9,-181.5,5.6886,7.683,-1.6065,-0.049,-0.0048,0.0109,-84.75,40.05,-20.85,6.53,0.13,-7.32,-0.0044,0.0044,-0.0022,-24.0,2.875,43.0625,309.8125,42.0,-178.9375,0
1776972325.615,8.4276,-2.0375,-4.9009,-0.0141,0.0368,0.0112,1.2,-3.9,-181.5,5.6934,7.592,-1.6257,-0.0541,-0.0043,0.0184,-84.75,40.05,-20.85,6.54,0.13,-7.3,-0.0044,0.0044,-0.0022,-24.0,2.875,43.0625,309.8125,42.0,-178.9375,0
1776972325.624,8.3797,-2.0782,-4.8698,-0.0091,0.0373,0.0117,-1.05,-3.3,-180.9,5.6862,7.6495,-1.5921,-0.0544,-0.0096,0.0125,-84.45,38.1,-21.6,6.53,0.13,-7.34,-0.0022,0.0022,0.0011,-24.0,2.875,43.0625,309.8125,42.0,-178.9375,0
1776972325.634,8.4276,-2.0638,-4.8985,-0.0115,0.0386,0.0157,-0.3,-2.55,-181.2,5.7293,7.6279,-1.5634,-0.0544,-0.0107,0.0176,-86.1,39.0,-21.75,6.55,0.12,-7.33,-0.0044,0.0044,-0.0011,-24.0,2.875,43.0625,309.8125,42.0,-178.9375,0
1776972325.643,8.4467,-2.0446,-4.8315,-0.0128,0.037,0.0141,-0.3,-2.55,-181.2,5.6575,7.6184,-1.5395,-0.048,-0.008,0.0112,-84.15,40.2,-21.0,6.52,0.09,-7.33,-0.0033,0.0044,-0.0022,-24.0,2.875,43.0625,309.8125,42.0,-178.9375,0
1776972325.648,8.4874,-2.0997,-4.8363,-0.0112,0.0418,0.0195,-0.3,-2.55,-181.2,5.6575,7.6184,-1.5395,-0.048,-0.008,0.0112,-85.05,39.0,-22.95,6.52,0.09,-7.33,-0.0033,0.0044,-0.0022,-24.0,2.875,43.0625,309.8125,42.0,-178.9375,0
1776972325.655,8.4874,-2.0997,-4.8363,-0.0112,0.0418,0.0195,-0.45,-2.4,-181.05,5.7102,7.6758,-1.5634,-0.0517,-0.0091,0.0157,-85.05,39.0,-22.95,6.53,0.14,-7.34,-0.0033,0.0055,-0.0033,-24.0,2.875,43.0625,309.8125,42.0,-178.9375,0
1776972325.66,8.4683,-2.0638,-4.8028,-0.0069,0.0418,0.0187,-0.9,-3.9,-181.05,5.7102,7.6758,-1.5634,-0.0517,-0.0091,0.0157,-84.6,38.25,-21.75,6.53,0.14,-7.34,-0.0033,0.0044,-0.0033,-24.25,3.6875,43.75,309.8125,42.0,-178.9375,0
1776972325.665,8.4683,-2.0638,-4.8028,-0.0069,0.0418,0.0187,-0.9,-3.9,-181.05,5.6767,7.6423,-1.5155,-0.0552,-0.0101,0.0147,-84.6,38.25,-21.75,6.56,0.12,-7.31,-0.0033,0.0044,-0.0033,-24.25,3.6875,43.75,309.8125,42.0,-178.9375,0
1776972325.674,8.4396,-2.1165,-4.8363,-0.0141,0.0389,0.0195,-1.8,-3.0,-180.9,5.6575,7.6351,-1.5155,-0.0525,-0.0085,0.0107,-85.95,38.85,-21.9,6.56,0.14,-7.3,-0.0055,0.0055,-0.0033,-24.25,3.6875,43.75,309.8125,42.0,-178.9375,0
1776972325.684,8.4324,-2.1691,-4.7836,-0.0107,0.0437,0.0189,-0.3,-1.5,-180.6,5.6695,7.7333,-1.4748,-0.0488,-0.0075,0.0165,-85.95,38.85,-21.9,6.54,0.13,-7.35,-0.0044,0.0065,-0.0011,-24.25,3.6875,43.75,309.8125,42.0,-178.9375,0
1776972325.693,8.418,-2.1691,-4.7788,-0.0104,0.0442,0.0141,-0.3,-1.5,-180.6,5.6982,7.7285,-1.4293,-0.0522,-0.0016,0.012,-85.35,38.7,-21.45,6.54,0.14,-7.33,-0.0033,0.0076,-0.0011,-24.25,3.6875,43.75,309.8125,42.0,-178.9375,0
1776972325.698,8.4707,-2.2098,-4.7597,-0.0115,0.0426,0.0189,-0.3,-1.5,-180.6,5.6982,7.7285,-1.4293,-0.0522,-0.0016,0.012,-85.35,38.7,-21.45,6.54,0.14,-7.33,-0.0033,0.0076,-0.0011,-24.25,3.6875,43.75,309.8125,42.0,-178.9375,0
1776972325.705,8.4707,-2.2098,-4.7597,-0.0115,0.0426,0.0189,-0.3,-1.5,-180.6,5.7557,7.6758,-1.4461,-0.0482,-0.0037,0.0176,-85.35,38.7,-21.45,6.53,0.14,-7.31,-0.0033,0.0065,-0.0033,-24.25,3.6875,43.75,309.8125,42.0,-178.9375,0
