timestamp,thigh_acc_x,thigh_acc_y,thigh_acc_z,thigh_gyro_x,thigh_gyro_y,thigh_gyro_z,thigh_mag_x,thigh_mag_y,thigh_mag_z,shank_acc_x,shank_acc_y,shank_acc_z,shank_gyro_x,shank_gyro_y,shank_gyro_z,shank_mag_x,shank_mag_y,shank_mag_z,foot_acc_x,foot_acc_y,foot_acc_z,foot_gyro_x,foot_gyro_y,foot_gyro_z,foot_mag_x,foot_mag_y,foot_mag_z,foot_euler_x,foot_euler_y,foot_euler_z,perturbation_event
1776974081.461,8.6431,7.9392,-2.1428,1.1751,1.0134,0.3262,-81.45,21.15,-9.3,8.7245,-0.6033,3.3782,1.6174,1.2718,1.2902,-57.0,15.75,-21.15,-14.36,1.67,-1.58,-0.3065,-1.2239,0.072,-20.0625,-1.6875,38.0625,214.1875,1.9375,143.75,0
1776974081.466,9.0166,6.5146,-0.9098,1.1066,1.0635,0.4759,-81.45,20.7,-10.05,8.7245,-0.6033,3.3782,1.6174,1.2718,1.2902,-57.0,15.75,-21.15,-14.36,1.67,-1.58,-0.3065,-1.2239,0.072,-20.0625,-1.6875,38.0625,213.9375,1.3125,144.5,0
1776974081.471,9.0166,6.5146,-0.9098,1.1066,1.0635,0.4759,-81.45,20.7,-10.05,10.4339,2.387,2.2242,1.5615,1.6102,1.1445,-58.05,15.6,-19.5,8.91,-5.5,-15.01,-1.3723,-1.3843,-0.0731,-20.0625,-1.6875,38.0625,213.9375,1.3125,144.5,0
1776974081.479,8.7508,4.0558,1.0606,0.6792,1.1106,0.7152,-82.8,19.8,-9.9,14.5544,4.5203,-6.5481,0.3341,1.1572,0.7101,-58.05,15.6,-19.5,-4.25,-10.36,-11.3,-3.4023,-2.4904,0.3229,-20.0625,-1.6875,38.0625,213.6875,0.0625,146.4375,0
1776974081.484,8.6742,2.3918,2.2458,0.1463,1.0696,0.9617,-82.8,19.8,-9.9,14.5544,4.5203,-6.5481,0.3341,1.1572,0.7101,-58.05,15.6,-19.5,-4.25,-10.36,-11.3,-3.4023,-2.4904,0.3229,-20.0625,-1.6875,38.0625,213.4375,-1.125,147.8125,0
1776974081.491,8.6742,2.3918,2.2458,0.1463,1.0696,0.9617,-82.8,19.8,-9.9,15.7874,5.6767,-6.0501,-0.2156,0.3475,0.0208,-59.7,12.6,-19.8,4.77,-8.35,-11.54,-2.5471,-2.4882,0.2323,-20.0625,-1.6875,38.0625,213.25,-2.375,148.8125,0
1776974081.501,9.0285,1.6017,1.7095,-0.2329,0.5585,1.0437,-82.05,18.0,-8.85,12.2392,2.3248,-4.221,0.3541,-0.299,-0.2403,-59.7,12.6,-19.8,2.11,-8.9,-4.56,-1.8566,-2.4729,0.4091,-20.0625,-1.6875,38.0625,213.25,-2.375,148.8125,0
1776974081.506,8.1523,1.7478,0.9792,-0.0424,0.3717,1.0651,-83.25,18.45,-8.7,7.1156,-1.98,-1.0726,1.8772,-0.3259,0.0203,-59.7,12.6,-19.8,2.11,-8.9,-4.56,-1.8566,-2.4729,0.4091,-20.0625,-1.6875,38.0625,213.25,-2.375,148.8125,0
1776974081.511,8.1523,1.7478,0.9792,-0.0424,0.3717,1.0651,-83.25,18.45,-8.7,7.1156,-1.98,-1.0726,1.8772,-0.3259,0.0203,-58.95,12.6,-19.35,-4.01,3.14,-7.76,-1.9788,-2.7194,1.153,-16.5625,-3.5,40.375,213.4375,-4.0,149.9375,0
1776974081.516,9.2081,1.7358,-0.5267,0.6366,0.6376,1.2532,-82.5,17.7,-8.25,7.0102,-2.071,-6.189,1.6355,0.3078,0.429,-58.95,12.6,-19.35,-4.01,3.14,-7.76,-1.9788,-2.7194,1.153,-16.5625,-3.5,40.375,213.4375,-4.0,149.9375,0
1776974081.521,9.2081,1.7358,-0.5267,0.6366,0.6376,1.2532,-82.5,17.7,-8.25,7.0102,-2.071,-6.189,1.6355,0.3078,0.429,-59.4,10.65,-19.05,-5.11,2.11,-11.2,-1.7584,-2.9671,1.0177,-16.5625,-3.5,40.375,213.5,-5.6875,150.875,0
1776974081.527,11.6238,1.506,-2.1045,1.7485,0.7141,1.5687,-82.2,16.95,-9.3,10.8673,-0.1221,-6.5098,0.5204,1.0203,0.5713,-59.4,10.65,-19.05,-4.0,-0.98,-11.84,-0.9261,-2.8471,0.2443,-16.5625,-3.5,40.375,213.1875,-7.1875,151.3125,0
1776974081.532,13.6805,0.6608,-3.3447,2.9071,0.6129,1.7581,-82.2,16.95,-9.3,10.8673,-0.1221,-6.5098,0.5204,1.0203,0.5713,-57.6,11.7,-19.5,-4.0,-0.98,-11.84,-0.9261,-2.8471,0.2443,-16.5625,-3.5,40.375,212.8125,-8.5,151.375,0
1776974081.541,14.1856,-0.2897,-3.5362,3.6956,0.6694,1.8016,-82.2,16.95,-9.3,13.7116,0.5387,-2.6288,0.012,1.0182,0.6038,-58.65,11.4,-19.8,-1.5,2.82,-10.74,-0.2607,-2.7882,-0.0371,-16.5625,-3.5,40.375,212.8125,-8.5,151.375,0
1776974081.551,16.453,-0.5148,-3.0957,4.0633,0.9499,1.6843,-82.2,16.95,-9.3,15.3588,0.6393,-3.62,-0.2014,0.5457,0.6853,-58.65,11.4,-19.8,-3.61,6.36,-13.12,0.0774,-3.0412,0.3665,-16.5625,-3.5,40.375,212.5625,-10.0625,151.1875,0
1776974081.556,16.453,-0.5148,-3.0957,4.0633,0.9499,1.6843,-83.25,12.45,-11.85,14.3317,0.4908,-2.9137,-0.6592,0.4855,0.7157,-58.65,11.4,-19.8,-3.61,6.36,-13.12,0.0774,-3.0412,0.3665,-16.5625,-3.5,40.375,212.5625,-11.9375,150.8125,0
1776974081.561,16.6636,-0.3711,-2.3152,3.7918,1.1751,1.4277,-83.25,12.45,-11.85,14.3317,0.4908,-2.9137,-0.6592,0.4855,0.7157,-60.45,8.4,-19.35,-8.33,2.51,-15.18,0.516,-3.3205,0.7756,-7.875,-10.375,43.5,212.5625,-11.9375,150.8125,0
1776974081.566,16.6636,-0.3711,-2.3152,3.7918,1.1751,1.4277,-81.3,9.75,-11.7,13.0077,0.6847,0.7614,-0.6153,0.6006,0.7615,-60.45,8.4,-19.35,-8.33,2.51,-15.18,0.516,-3.3205,0.7756,-7.875,-10.375,43.5,212.5625,-11.9375,150.8125,0
1776974081.571,16.1776,-0.0718,-1.0199,2.7563,1.6593,1.1186,-81.3,9.75,-11.7,13.0077,0.6847,0.7614,-0.6153,0.6006,0.7615,-60.45,8.4,-19.35,-12.37,-3.66,-15.04,0.6403,-2.9987,1.0679,-7.875,-10.375,43.5,212.75,-13.625,150.375,0
1776974081.578,16.1776,-0.0718,-1.0199,2.7563,1.6593,1.1186,-79.8,10.05,-12.75,12.6246,2.7126,2.8826,-0.3469,0.8945,0.8633,-60.45,8.4,-19.35,-13.97,-15.51,-10.07,0.1909,-2.2897,1.201,-7.875,-10.375,43.5,213.125,-15.0625,150.25,0
1776974081.583,14.2216,-0.2729,-0.3735,1.3403,2.2002,0.7312,-79.8,10.05,-12.75,13.2711,4.8123,2.1787,0.1801,0.9278,0.9286,-61.65,10.35,-19.8,-13.97,-15.51,-10.07,0.1909,-2.2897,1.201,-7.875,-10.375,43.5,213.4375,-16.0,150.4375,0
1776974081.591,11.2695,0.0527,-2.0973,0.0416,2.1999,0.3243,-80.55,8.55,-10.65,12.7012,4.2593,0.3687,0.1801,0.9278,0.9286,-60.75,8.1,-19.5,-7.24,-7.12,-8.32,-0.2378,-1.4126,0.9381,-7.875,-10.375,43.5,213.625,-16.6875,150.6875,0
1776974081.601,8.2337,0.5866,-2.1644,-0.8535,1.3003,-0.1292,-80.55,8.55,-10.65,9.5888,3.4668,2.8539,0.846,0.4647,0.8828,-61.5,7.8,-19.2,-5.77,0.05,-11.47,-0.4331,-1.0548,0.673,-7.875,-10.375,43.5,213.625,-16.6875,150.6875,0
1776974081.606,8.2337,0.5866,-2.1644,-0.8535,1.3003,-0.1292,-78.75,9.3,-11.4,9.5888,3.4668,2.8539,1.1242,0.1889,0.7338,-61.5,7.8,-19.2,-5.77,0.05,-11.47,-0.4331,-1.0548,0.673,0.0,-13.0,44.1875,213.75,-17.25,150.875,0
1776974081.611,10.2017,-0.2155,-1.0606,-1.1535,-2.307,-0.5993,-78.75,9.3,-11.4,4.7692,3.4836,3.1747,0.8372,0.6419,0.76,-62.25,7.8,-18.0,-3.93,-4.23,-8.32,-0.2923,-0.7723,0.5192,0.0,-13.0,44.1875,213.75,-17.25,150.875,0
1776974081.616,10.2017,-0.2155,-1.0606,-1.1535,-2.307,-0.5993,-77.85,9.9,-9.0,4.7692,3.4836,3.1747,0.8372,0.6419,0.76,-62.25,7.8,-18.0,-3.93,-4.23,-8.32,-0.2923,-0.7723,0.5192,0.0,-13.0,44.1875,213.875,-17.625,150.9375,0
1776974081.621,2.976,-3.1843,1.4317,-2.3888,-2.6441,-0.7173,-77.85,9.9,-9.0,6.5362,-0.1101,3.2609,0.2419,0.6265,0.7091,-60.45,7.2,-18.6,-2.97,-6.12,-7.59,-0.168,-0.5607,0.3905,0.0,-13.0,44.1875,213.875,-17.625,150.9375,0
1776974081.626,2.976,-3.1843,1.4317,-2.3888,-2.6441,-0.7173,-78.9,10.65,-9.3,6.5362,-0.1101,3.2609,0.2419,0.6265,0.7091,-60.45,7.2,-18.6,-2.97,-6.12,-7.59,-0.1658,-0.601,0.3709,0.0,-13.0,44.1875,214.0,-18.0,151.0625,0
1776974081.632,1.2498,-4.4748,7.0605,-2.8826,1.355,-0.3933,-78.9,10.65,-9.3,9.1267,-2.7031,1.6568,-0.234,0.5167,0.6787,-62.4,6.75,-19.35,-4.25,-5.41,-7.87,-0.1658,-0.601,0.3709,0.0,-13.0,44.1875,214.0625,-18.3125,151.1875,0
1776974081.641,7.1802,-3.7445,3.6583,-2.8384,1.2995,0.1053,-78.9,8.7,-11.1,9.3996,-1.822,-0.34,-0.6877,0.7325,0.7341,-62.4,6.75,-19.35,-4.2,-4.91,-7.79,-0.2214,-0.5061,0.3534,0.0,-13.0,44.1875,214.0625,-18.3125,151.1875,0
1776974081.651,7.4579,-3.5003,1.2043,-3.0699,0.251,0.4722,-78.9,8.7,-11.1,9.5361,-0.419,-1.1396,-0.9502,0.741,0.676,-63.15,5.55,-19.05,-3.54,-4.54,-7.78,-0.2553,-0.4091,0.3556,0.0,-13.0,44.1875,214.1875,-18.625,151.375,0
1776974081.656,7.4579,-3.5003,1.2043,-3.0699,0.251,0.4722,-78.9,8.7,-11.1,9.5361,-0.419,-1.1396,-0.9502,0.741,0.676,-63.15,5.55,-19.05,-3.54,-4.54,-7.78,-0.2553,-0.4091,0.3556,0.0,-13.0,44.1875,214.1875,-18.625,151.375,0
1776974081.661,7.7213,-3.6727,1.3048,-3.0638,0.0759,0.7085,-78.9,8.7,-11.1,9.8067,1.1396,-1.8627,-0.9244,0.7418,0.5897,-63.0,6.6,-16.65,-3.63,-3.7,-8.25,-0.252,-0.3709,0.372,2.5,-14.875,45.375,214.3125,-18.9375,151.5,0
1776974081.666,7.7213,-3.6727,1.3048,-3.0638,0.0759,0.7085,-80.7,8.7,-9.75,9.8067,1.1396,-1.8627,-0.9244,0.7418,0.5897,-63.0,6.6,-16.65,-3.63,-3.7,-8.25,-0.252,-0.3709,0.372,2.5,-14.875,45.375,214.3125,-18.9375,151.5,0
1776974081.671,8.8777,-2.0327,1.992,-2.4728,-0.1673,1.0632,-80.7,8.7,-9.75,9.56,1.7286,-1.5802,-0.8276,0.7703,0.5332,-63.0,4.65,-17.4,-3.99,-3.55,-8.53,-0.2596,-0.3992,0.3622,2.5,-14.875,45.375,214.4375,-19.1875,151.6875,0
1776974081.677,10.1418,0.6584,1.5897,-1.8684,-0.2523,1.1588,-81.45,6.15,-8.25,9.3494,2.5091,-0.6512,-0.8276,0.7703,0.5332,-63.0,4.65,-17.4,-3.73,-3.87,-8.2,-0.2291,-0.3469,0.3229,2.5,-14.875,45.375,214.5625,-19.4375,151.875,0
1776974081.682,10.1418,0.6584,1.5897,-1.8684,-0.2523,1.1588,-80.7,4.95,-9.75,9.3494,2.5091,-0.6512,-0.7389,0.8021,0.4994,-63.45,6.75,-16.8,-3.73,-3.87,-8.2,-0.2291,-0.3469,0.3229,2.5,-14.875,45.375,214.6875,-19.6875,152.0,0
1776974081.691,11.0947,2.885,0.2729,-1.3939,0.0954,1.0227,-81.3,4.95,-9.75,9.2536,3.2992,-0.0479,-0.5588,0.7621,0.5228,-62.4,6.0,-16.35,-3.54,-3.57,-8.43,-0.2236,-0.3305,0.3022,2.5,-14.875,45.375,214.75,-19.9375,152.125,0
1776974081.701,11.0852,4.1037,-0.2801,-0.6352,0.315,0.8553,-81.3,4.5,-10.2,9.3206,3.7972,0.4717,-0.1599,0.6233,0.5756,-61.8,4.95,-16.2,-4.09,-3.67,-8.51,-0.2073,-0.3905,0.2847,2.5,-14.875,45.375,214.75,-19.9375,152.125,0
1776974081.706,10.4172,5.4899,0.4501,0.1476,0.6089,0.6206,-81.3,4.5,-10.2,9.4834,3.7709,0.4621,-0.1599,0.6233,0.5756,-61.8,4.95,-16.2,-4.09,-3.67,-8.51,-0.2073,-0.3905,0.2847,2.5,-14.875,45.375,214.8125,-20.1875,152.25,0
1776974081.711,10.4172,5.4899,0.4501,0.1476,0.6089,0.6206,-81.3,4.5,-10.2,9.4834,3.7709,0.4621,0.2931,0.5502,0.6211,-61.8,4.95,-16.2,-4.29,-4.01,-8.41,-0.1953,-0.3545,0.2542,4.375,-15.5625,44.6875,214.8125,-20.1875,152.25,0
1776974081.716,9.9407,5.8179,1.5131,0.6917,0.6694,0.4482,-78.15,1.65,-10.5,9.6486,3.1891,1.0918,0.2931,0.5502,0.6211,-61.8,4.95,-16.2,-4.29,-4.01,-8.41,-0.1953,-0.3545,0.2542,4.375,-15.5625,44.6875,214.875,-20.375,152.375,0
1776974081.721,9.9407,5.8179,1.5131,0.6917,0.6694,0.4482,-78.9,1.65,-10.5,9.6486,3.1891,1.0918,0.7322,0.5271,0.6328,-62.7,5.55,-17.1,-4.45,-3.78,-8.56,-0.1942,-0.2967,0.2138,4.375,-15.5625,44.6875,214.875,-20.375,152.375,0
