timestamp,thigh_acc_x,thigh_acc_y,thigh_acc_z,thigh_gyro_x,thigh_gyro_y,thigh_gyro_z,thigh_mag_x,thigh_mag_y,thigh_mag_z,shank_acc_x,shank_acc_y,shank_acc_z,shank_gyro_x,shank_gyro_y,shank_gyro_z,shank_mag_x,shank_mag_y,shank_mag_z,foot_acc_x,foot_acc_y,foot_acc_z,foot_gyro_x,foot_gyro_y,foot_gyro_z,foot_mag_x,foot_mag_y,foot_mag_z,foot_euler_x,foot_euler_y,foot_euler_z,perturbation_event
1776974256.121,9.56,1.9704,1.2426,0.2177,-0.0285,0.3094,-87.9,7.8,2.1,9.7564,0.2322,1.1277,0.1492,-0.3613,-0.0618,-76.95,8.1,-8.85,-4.25,-2.27,-8.56,-0.0011,0.0087,0.0033,-20.0,3.875,30.75,197.9375,-25.875,164.9375,0
1776974256.131,9.7157,2.0542,1.221,0.2529,-0.0506,0.3144,-90.0,6.0,0.0,9.6798,0.328,1.2163,0.1348,-0.3624,-0.0674,-76.5,7.2,-9.0,-4.24,-2.28,-8.61,-0.0033,0.0087,0.0022,-20.0,3.875,30.75,197.9375,-25.875,164.9375,0
1776974256.14,9.3685,2.0399,1.4844,0.38,0.0139,0.3107,-90.0,4.8,0.3,9.7181,0.4166,1.1732,0.1308,-0.3818,-0.0706,-76.95,5.85,-9.6,-4.24,-2.3,-8.56,-0.0033,0.012,-0.0022,-20.0,3.875,30.75,197.9375,-25.875,164.9375,0
1776974256.145,9.3685,2.0399,1.4844,0.38,0.0139,0.3107,-90.0,4.8,0.3,9.7636,0.4405,1.3192,0.1561,-0.3984,-0.0794,-76.95,5.85,-9.6,-4.24,-2.3,-8.56,-0.0033,0.012,-0.0022,-20.0,3.875,30.75,197.9375,-25.875,164.9375,0
1776974256.152,9.6606,1.968,1.3551,0.3714,0.0325,0.3171,-89.7,5.25,-1.05,9.7348,0.4669,1.1444,0.1932,-0.4325,-0.0847,-75.15,6.15,-9.6,-4.22,-2.28,-8.57,-0.0022,0.0142,-0.0022,-20.0,3.875,30.75,197.9375,-25.875,164.9375,0
1776974256.157,9.6606,1.968,1.3551,0.3714,0.0325,0.3171,-89.7,5.25,-1.05,9.7348,0.4669,1.1444,0.1932,-0.4325,-0.0847,-75.15,6.15,-9.6,-4.22,-2.28,-8.57,-0.0022,0.0142,-0.0033,-20.6875,4.25,32.375,197.9375,-25.875,164.9375,0
1776974256.162,9.7013,1.8579,1.324,0.3619,-0.0432,0.3203,-89.4,4.95,-1.5,9.8545,0.1891,1.1085,0.2052,-0.4533,-0.0845,-75.45,6.6,-11.1,-4.22,-2.27,-8.55,-0.0022,0.0142,-0.0033,-20.6875,4.25,32.375,197.9375,-25.875,164.9375,0
1776974256.172,9.5864,1.5921,1.4269,0.3174,-0.0807,0.332,-88.8,3.9,-0.45,9.7827,0.1532,1.2186,0.218,-0.4671,-0.11,-75.45,6.9,-9.9,-4.21,-2.32,-8.56,-0.0033,0.0153,-0.0044,-20.6875,4.25,32.375,197.9375,-25.875,164.9375,0
1776974256.181,9.4499,1.4988,1.336,0.3336,-0.1375,0.3368,-87.45,5.25,0.3,9.7516,0.0551,1.154,0.2049,-0.4916,-0.1103,-75.45,6.9,-9.9,-4.24,-2.25,-8.61,-0.0044,0.0185,-0.0055,-20.6875,4.25,32.375,197.9375,-25.875,164.9375,0
1776974256.19,9.5074,1.5012,1.3312,0.3643,-0.1927,0.352,-87.45,5.25,0.3,9.7061,0.1245,1.0032,0.2049,-0.4916,-0.1103,-75.45,6.9,-11.1,-4.26,-2.24,-8.58,-0.0022,0.0229,-0.0055,-20.6875,4.25,32.375,197.9375,-25.875,164.9375,0
