timestamp,thigh_acc_x,thigh_acc_y,thigh_acc_z,thigh_gyro_x,thigh_gyro_y,thigh_gyro_z,thigh_mag_x,thigh_mag_y,thigh_mag_z,shank_acc_x,shank_acc_y,shank_acc_z,shank_gyro_x,shank_gyro_y,shank_gyro_z,shank_mag_x,shank_mag_y,shank_mag_z,foot_acc_x,foot_acc_y,foot_acc_z,foot_gyro_x,foot_gyro_y,foot_gyro_z,foot_mag_x,foot_mag_y,foot_mag_z,foot_euler_x,foot_euler_y,foot_euler_z,perturbation_event
1776973673.659,9.2249,5.0326,0.1628,0.0107,0.0195,0.5558,-95.7,39.15,40.65,10.5656,-0.0527,1.9058,-0.2689,0.7048,1.0643,-67.35,7.5,26.1,-3.66,-2.84,-9.24,-0.0055,-0.1538,0.1156,24.1875,25.875,25.375,34.9375,-28.0625,163.8125,0
1776973673.664,10.1323,5.4875,-0.6919,0.0879,0.1007,0.5273,-95.25,40.2,40.35,10.5656,-0.0527,1.9058,-0.2689,0.7048,1.0643,-68.4,5.25,26.7,-3.99,-2.65,-9.21,-0.0055,-0.1538,0.1156,24.1875,25.875,25.375,35.0,-28.1875,163.8125,0
1776973673.673,10.4746,5.4157,-1.166,0.0541,0.0706,0.4511,-95.85,40.5,40.5,10.6901,-0.4764,2.2505,-0.2188,0.7658,1.1261,-68.4,5.25,26.7,-4.07,-2.79,-9.16,0.0513,-0.204,0.1233,24.1875,25.875,25.375,35.0625,-28.375,163.75,0
1776973673.683,9.7971,5.0326,-1.1851,-0.0432,-0.0485,0.3563,-95.85,40.5,40.5,11.0253,-0.2634,1.5179,-0.2369,0.773,1.1924,-69.0,6.6,25.05,-3.71,-2.53,-9.47,0.1134,-0.3087,0.1484,24.1875,25.875,25.375,35.0625,-28.375,163.75,0
1776973673.688,9.7971,5.0326,-1.1851,-0.0432,-0.0485,0.3563,-95.85,40.5,40.5,11.2049,0.2346,0.9385,-0.3096,0.8543,1.2164,-69.0,6.6,25.05,-3.71,-2.53,-9.47,0.1134,-0.3087,0.1484,24.1875,25.875,25.375,35.125,-28.625,163.6875,0
1776973673.693,9.3637,4.4652,-1.652,-0.0725,-0.0789,0.2156,-97.8,39.9,42.45,11.2049,0.2346,0.9385,-0.3096,0.8543,1.2164,-69.0,6.6,25.05,-3.74,-2.67,-9.75,0.0993,-0.468,0.1909,24.1875,25.1875,25.875,35.125,-28.625,163.6875,0
1776973673.698,9.3637,4.4652,-1.652,-0.0725,-0.0789,0.2156,-97.8,39.9,42.45,11.3725,0.8212,0.2945,-0.4612,0.9246,1.2231,-69.0,6.6,25.05,-3.74,-2.67,-9.75,0.0993,-0.468,0.1909,24.1875,25.1875,25.875,35.25,-29.0625,163.625,0
1776973673.703,8.8825,4.0845,-2.3296,0.1676,-0.1492,0.0671,-96.0,38.7,42.45,11.3725,0.8212,0.2945,-0.4612,0.9246,1.2231,-67.35,4.5,26.4,-3.71,-2.68,-9.77,0.1484,-0.649,0.2367,24.1875,25.1875,25.875,35.25,-29.0625,163.625,0
1776973673.711,9.0836,4.2545,-3.5889,0.4972,-0.1966,-0.0765,-97.5,40.95,43.2,11.8106,1.6735,-0.6752,-0.498,1.0235,1.2785,-65.85,4.05,27.15,-3.64,-2.89,-9.84,0.2411,-0.8127,0.2902,24.1875,25.1875,25.875,35.375,-29.5,163.5,0
1776973673.716,9.0836,4.2545,-3.5889,0.4972,-0.1966,-0.0765,-97.5,40.95,43.2,12.9167,2.6887,-1.8483,-0.5793,1.0754,1.3883,-65.85,4.05,27.15,-3.64,-2.89,-9.84,0.2411,-0.8127,0.2902,24.1875,25.1875,25.875,35.5625,-30.125,163.375,0
1776973673.724,9.8976,4.9129,-4.6328,0.9324,-0.4764,-0.2526,-98.4,40.05,40.5,12.9167,2.6887,-1.8483,-0.5793,1.0754,1.3883,-66.6,3.3,27.15,-3.13,-3.42,-11.24,0.2618,-1.0679,0.3545,24.1875,25.1875,25.875,35.6875,-31.0,163.3125,0
1776973673.733,9.9766,4.0079,-4.2904,1.3073,-0.7762,-0.4402,-98.7,41.25,41.55,14.4035,4.2401,-2.4277,-0.6789,1.1794,1.5218,-66.0,3.0,29.55,-2.56,-3.14,-11.81,0.1658,-1.4704,0.4592,24.1875,25.1875,25.875,35.6875,-31.0,163.3125,0
1776973673.738,9.9766,4.0079,-4.2904,1.3073,-0.7762,-0.4402,-98.7,41.25,41.55,15.8736,3.4716,-1.4892,-0.9014,1.1863,1.631,-66.0,3.0,29.55,-2.56,-3.14,-11.81,0.1658,-1.4704,0.4592,24.1875,25.1875,25.875,35.9375,-32.125,163.1875,0
1776973673.743,10.8936,3.2274,-4.221,2.0014,-0.8966,-0.647,-98.7,41.25,41.55,16.4697,1.9585,-0.8595,-0.9014,1.1863,1.631,-65.25,2.7,28.8,-2.14,-2.94,-12.26,0.156,-1.945,0.5858,24.875,24.75,25.875,35.9375,-32.125,163.1875,0
1776973673.748,10.8936,3.2274,-4.221,2.0014,-0.8966,-0.647,-98.7,41.25,41.55,16.4697,1.9585,-0.8595,-0.8596,1.2271,1.7086,-65.25,2.7,28.8,-2.14,-2.94,-12.26,0.156,-1.945,0.5858,24.875,24.75,25.875,36.1875,-33.5625,163.0625,0
1776973673.753,11.643,3.8235,-5.3295,2.5722,-1.2279,-0.7037,-99.45,42.0,40.95,17.2766,1.0032,-1.6783,-0.8596,1.2271,1.7086,-64.8,0.75,31.05,-2.16,-2.69,-12.33,0.288,-2.4849,0.7854,24.875,24.75,25.875,36.1875,-33.5625,163.0625,0
1776973673.76,12.05,4.707,-4.8818,2.6561,-1.3992,-0.7328,-98.85,42.15,40.05,17.2766,1.0032,-1.6783,-0.6374,1.2223,1.8167,-64.8,0.75,31.05,-1.74,-3.49,-12.51,0.5651,-3.0412,1.0472,24.875,24.75,25.875,36.6875,-35.375,162.8125,0
1776973673.765,12.05,4.707,-4.8818,2.6561,-1.3992,-0.7328,-98.85,42.15,40.05,19.1081,1.7502,-1.9225,-0.6944,1.3265,1.9063,-64.8,0.75,31.05,-1.74,-3.49,-12.51,0.5651,-3.0412,1.0472,24.875,24.75,25.875,37.25,-37.5,162.5,0
1776973673.773,13.0388,5.1595,-3.7278,2.5263,-1.8546,-0.9198,-99.9,45.3,39.15,18.0427,2.0351,-1.6999,-1.06,1.3507,1.9417,-63.15,-1.35,31.2,-1.22,-3.83,-12.86,0.6567,-3.6085,1.3799,24.875,24.75,25.875,38.0625,-40.0625,162.3125,0
1776973673.783,13.0652,4.9033,-2.5666,2.0672,-2.2132,-1.1951,-100.35,45.15,40.35,16.4625,1.6831,-0.6225,-1.4887,1.355,1.918,-63.15,-1.35,31.2,-0.19,-4.04,-13.04,0.7396,-4.3011,1.7704,24.875,24.75,25.875,38.0625,-40.0625,162.3125,0
1776973673.788,13.2136,3.9456,-1.2809,1.9366,-2.8653,-1.4344,-100.35,45.15,40.35,16.4625,1.6831,-0.6225,-1.4887,1.355,1.918,-63.15,-1.35,31.2,-0.19,-4.04,-13.04,0.7396,-4.3011,1.7704,27.5,24.375,23.0625,75.4375,-43.125,162.125,0
1776973673.793,13.2136,3.9456,-1.2809,1.9366,-2.8653,-1.4344,-100.35,45.15,40.35,13.4267,-0.8068,1.415,-1.655,1.4887,1.9049,-62.55,-4.65,32.1,-1.0,-4.28,-12.0,0.9032,-5.0473,2.2907,27.5,24.375,23.0625,75.4375,-43.125,162.125,0
1776973673.798,12.9718,2.4205,0.4764,1.5772,-3.0843,-1.5252,-99.3,45.45,36.75,13.4267,-0.8068,1.415,-1.655,1.4887,1.9049,-62.55,-4.65,32.1,-1.0,-4.28,-12.0,0.9032,-5.0473,2.2907,27.5,24.375,23.0625,72.9375,-46.625,162.0625,0
1776973673.803,12.9718,2.4205,0.4764,1.5772,-3.0843,-1.5252,-99.3,45.45,36.75,10.2472,-3.6368,4.1156,-1.3755,1.6742,1.8983,-61.8,-5.85,32.85,-4.87,-3.71,-10.78,1.0265,-5.8109,2.8307,27.5,24.375,23.0625,72.9375,-46.625,162.0625,0
1776973673.81,12.1123,0.7326,2.4157,1.2033,-3.1109,-1.5428,-100.05,47.4,34.65,10.2472,-3.6368,4.1156,-1.3755,1.6742,1.8983,-61.8,-5.85,32.85,-8.62,-3.17,-10.05,0.9545,-6.1152,2.9703,27.5,24.375,23.0625,70.5,-50.375,162.125,0
1776973673.815,12.1123,0.7326,2.4157,1.2033,-3.1109,-1.5428,-100.05,47.4,34.65,8.0014,-5.715,7.6303,-0.712,1.6904,1.9822,-62.25,-5.4,33.3,-8.62,-3.17,-10.05,0.9545,-6.1152,2.9703,27.5,24.375,23.0625,68.375,-54.125,162.0625,0
1776973673.823,11.2599,-0.7398,4.798,0.741,-2.9012,-1.5042,-99.45,48.3,33.45,6.7253,-6.1842,8.5593,-0.2081,1.6827,2.0153,-60.3,-8.1,32.55,-15.24,-2.87,-9.79,0.877,-6.1632,2.6889,27.5,24.375,23.0625,68.375,-54.125,162.0625,0
1776973673.833,10.8026,-1.1564,5.7748,0.3651,-2.6247,-1.4226,-100.35,45.9,31.8,6.4763,-5.8873,9.4475,0.2614,1.4573,1.9814,-60.3,-8.1,32.55,-13.67,-2.45,-10.29,0.9807,-5.729,2.1817,27.5,24.375,23.0625,66.9375,-57.5,161.8125,0
1776973673.838,10.2448,-0.0599,4.9632,0.0309,-2.1845,-1.3789,-99.9,47.25,31.35,6.4763,-5.8873,9.4475,0.2614,1.4573,1.9814,-60.3,-8.1,32.55,-13.67,-2.45,-10.29,0.9807,-5.729,2.1817,27.5,24.375,23.0625,66.9375,-57.5,161.8125,0
1776973673.843,10.2448,-0.0599,4.9632,0.0309,-2.1845,-1.3789,-99.9,47.25,31.35,5.7126,-4.6304,8.6862,0.5532,1.2993,1.7912,-58.35,-8.55,34.35,-15.94,-2.52,-10.18,1.2577,-5.0822,1.7213,33.375,21.5,14.375,66.25,-60.4375,161.125,0
1776973673.848,12.1171,1.9058,2.5833,-0.6502,-1.6915,-1.4136,-99.9,47.25,31.35,5.7126,-4.6304,8.6862,0.5532,1.2993,1.7912,-58.35,-8.55,34.35,-15.94,-2.52,-10.18,1.2577,-5.0822,1.7213,33.375,21.5,14.375,66.25,-60.4375,161.125,0
1776973673.853,12.1171,1.9058,2.5833,-0.6502,-1.6915,-1.4136,-99.9,47.25,31.35,5.3319,-3.2609,8.3175,0.7754,0.9966,1.4623,-58.35,-8.55,34.35,-9.85,-3.42,-9.46,1.5686,-4.4419,1.4115,33.375,21.5,14.375,66.1875,-63.0625,160.125,0
1776973673.858,13.1849,2.9521,0.4788,-1.1727,-1.3512,-1.5559,-94.5,46.2,29.7,5.3319,-3.2609,8.3175,0.7754,0.9966,1.4623,-58.35,-8.55,34.35,-9.85,-3.42,-9.46,1.7224,-3.9084,1.1159,33.375,21.5,14.375,66.4375,-65.3125,158.75,0
1776973673.864,13.1849,2.9521,0.4788,-1.1727,-1.3512,-1.5559,-94.5,46.2,29.7,5.4061,-2.7964,6.8809,0.9926,0.6475,1.0938,-56.55,-9.3,34.8,-5.33,-2.4,-6.81,1.7224,-3.9084,1.1159,33.375,21.5,14.375,66.75,-67.1875,157.4375,0
1776973673.874,12.7108,3.486,0.8284,-1.356,-1.4965,-1.5924,-96.0,47.4,28.65,5.7652,-3.1867,6.9145,1.2774,0.1034,0.6864,-56.85,-8.55,35.1,-0.79,-5.25,-5.29,1.501,-3.3063,0.8792,33.375,21.5,14.375,66.75,-67.1875,157.4375,0
1776973673.883,12.1051,4.0821,1.6352,-1.4272,-1.9015,-1.4157,-94.5,46.95,26.4,5.7006,-2.2218,4.458,1.0112,-0.5838,0.3147,-56.7,-7.5,36.0,-2.75,-15.63,-19.23,0.7461,-1.9351,0.3949,33.375,21.5,14.375,66.875,-68.25,156.4375,0
