timestamp,thigh_acc_x,thigh_acc_y,thigh_acc_z,thigh_gyro_x,thigh_gyro_y,thigh_gyro_z,thigh_mag_x,thigh_mag_y,thigh_mag_z,shank_acc_x,shank_acc_y,shank_acc_z,shank_gyro_x,shank_gyro_y,shank_gyro_z,shank_mag_x,shank_mag_y,shank_mag_z,foot_acc_x,foot_acc_y,foot_acc_z,foot_gyro_x,foot_gyro_y,foot_gyro_z,foot_mag_x,foot_mag_y,foot_mag_z,foot_euler_x,foot_euler_y,foot_euler_z,perturbation_event
1776971685.546,9.5146,-1.5969,-1.7933,-0.032,0.0541,-0.0309,149.55,1128.75,-1024.2,9.268,2.8994,-0.9912,-0.0866,-0.0112,-0.0309,-95.4,28.35,-27.15,6.92,0.39,-7.02,0.0065,-0.0131,0.0,-49.0,-10.5625,54.1875,59.125,44.5,-176.5,0
1776971685.551,9.5146,-1.5969,-1.7933,-0.032,0.0541,-0.0309,149.55,1128.75,-1024.2,9.1794,2.8802,-0.9098,-0.0735,-0.0131,-0.0296,-95.4,28.35,-27.15,6.92,0.39,-7.02,0.0065,-0.0131,0.0,-49.0,-10.5625,54.1875,59.125,44.5,-176.5,0
1776971685.56,9.4834,-1.6352,-1.81,-0.0107,0.0498,-0.0317,149.55,1128.75,-1024.2,9.1387,2.8539,-0.8978,-0.0735,-0.0131,-0.0296,-95.85,27.9,-27.45,6.89,0.39,-7.03,0.0087,-0.0207,0.0,-49.0,-10.5625,54.1875,59.125,44.5,-176.5,0
1776971685.566,9.4978,-1.6352,-1.8052,0.0016,0.0501,-0.0301,147.9,1129.95,-1024.65,9.1387,2.8539,-0.8978,-0.0517,-0.012,-0.0354,-96.75,27.3,-26.55,6.92,0.39,-7.02,0.0065,-0.0273,0.0,-49.0,-10.5625,54.1875,59.125,44.5,-176.5,0
1776971685.571,9.4978,-1.6352,-1.8052,0.0016,0.0501,-0.0301,147.9,1129.95,-1024.65,9.1866,2.7797,-0.9481,-0.0432,-0.0107,-0.0394,-96.75,27.3,-26.55,6.92,0.39,-7.02,0.0065,-0.0273,0.0,-49.0,-10.5625,54.1875,59.125,44.5,-176.5,0
1776971685.576,9.4571,-1.6592,-1.822,-0.0008,0.0514,-0.0309,151.35,1129.8,-1024.8,9.1866,2.7797,-0.9481,-0.0432,-0.0107,-0.0394,-96.6,28.35,-26.7,6.92,0.4,-7.0,0.0065,-0.0327,0.0033,-48.5625,-9.5,53.875,59.125,44.5,-176.5,0
1776971685.581,9.4571,-1.6592,-1.822,-0.0008,0.0514,-0.0309,151.35,1129.8,-1024.8,9.2249,2.7246,-0.9505,-0.0378,-0.0115,-0.0437,-96.6,28.35,-26.7,6.92,0.4,-7.0,0.0065,-0.0327,0.0033,-48.5625,-9.5,53.875,59.125,44.5,-176.5,0
1776971685.585,9.5577,-1.6568,-1.8316,-0.0099,0.0562,-0.0338,147.6,1130.4,-1023.6,9.2249,2.7246,-0.9505,-0.0378,-0.0115,-0.0437,-95.85,27.45,-27.45,6.92,0.4,-7.0,0.0076,-0.0436,0.0044,-48.5625,-9.5,53.875,59.125,44.4375,-176.5,0
1776971685.59,9.5577,-1.6568,-1.8316,-0.0099,0.0562,-0.0338,147.6,1130.4,-1023.6,9.1842,2.794,-0.8308,-0.0397,-0.0221,-0.0381,-95.85,27.45,-27.45,6.92,0.39,-7.02,0.0076,-0.0436,0.0044,-48.5625,-9.5,53.875,59.125,44.4375,-176.5,0
1776971685.595,9.5792,-1.6328,-1.8004,-0.0205,0.061,-0.0328,149.1,1131.15,-1023.6,9.1842,2.794,-0.8308,-0.0397,-0.0221,-0.0381,-95.85,27.45,-27.45,6.92,0.39,-7.02,0.0055,-0.0458,0.0033,-48.5625,-9.5,53.875,59.125,44.4375,-176.5,0
1776971685.601,9.5792,-1.6328,-1.8004,-0.0205,0.061,-0.0328,149.1,1131.15,-1023.6,9.2392,2.8204,-0.9218,-0.0578,-0.0266,-0.0434,-95.85,27.45,-27.45,6.87,0.37,-7.02,0.0055,-0.0458,0.0033,-48.5625,-9.5,53.875,59.125,44.375,-176.5,0
1776971685.61,9.5409,-1.6544,-1.7023,-0.0325,0.0674,-0.0333,149.1,1131.15,-1023.6,9.1889,2.806,-0.9673,-0.0751,-0.036,-0.0453,-95.4,29.1,-27.15,6.86,0.37,-7.03,0.0044,-0.0524,0.0065,-48.5625,-9.5,53.875,59.125,44.375,-176.5,0
1776971685.616,9.6055,-1.6759,-1.6999,-0.0445,0.0757,-0.04,149.1,1131.15,-1023.6,9.1889,2.806,-0.9673,-0.0751,-0.036,-0.0453,-95.4,29.1,-27.15,6.86,0.36,-7.03,0.0065,-0.0502,0.0076,-48.5625,-9.5,53.875,59.125,44.375,-176.5,0
1776971685.621,9.5816,-1.6185,-1.7262,-0.0554,0.0687,-0.044,149.1,1131.15,-1023.6,9.2081,2.8228,-0.9098,-0.0858,-0.04,-0.0424,-95.4,29.1,-27.15,6.86,0.36,-7.03,0.0065,-0.0502,0.0076,-48.5625,-9.5,53.875,59.125,44.375,-176.5,0
1776971685.626,9.5816,-1.6185,-1.7262,-0.0554,0.0687,-0.044,150.45,1130.4,-1024.35,9.2081,2.8228,-0.9098,-0.0858,-0.04,-0.0424,-96.9,28.35,-26.7,6.85,0.4,-7.02,0.0065,-0.0458,0.0055,-49.0,-9.875,55.0,59.125,44.375,-176.5,0
1776971685.631,9.6175,-1.5993,-1.7142,-0.06,0.0642,-0.045,150.45,1130.4,-1024.35,9.2296,2.909,-0.8571,-0.0954,-0.041,-0.045,-96.9,28.35,-26.7,6.85,0.4,-7.02,0.0065,-0.0458,0.0055,-49.0,-9.875,55.0,59.125,44.375,-176.5,0
1776971685.636,9.6175,-1.5993,-1.7142,-0.06,0.0642,-0.045,149.25,1131.0,-1024.5,9.2296,2.909,-0.8571,-0.0954,-0.041,-0.045,-96.75,28.5,-27.0,6.87,0.38,-7.05,0.0055,-0.048,0.0055,-49.0,-9.875,55.0,59.125,44.3125,-176.5,0
1776971685.641,9.6367,-1.5107,-1.6783,-0.0573,0.0589,-0.0464,149.25,1131.0,-1024.5,9.1818,2.976,-0.893,-0.1045,-0.0368,-0.0472,-96.75,28.5,-27.0,6.87,0.38,-7.05,0.0055,-0.048,0.0055,-49.0,-9.875,55.0,59.125,44.3125,-176.5,0
1776971685.645,9.6367,-1.5107,-1.6783,-0.0573,0.0589,-0.0464,150.0,1130.25,-1024.8,9.1818,2.976,-0.893,-0.1045,-0.0368,-0.0472,-97.2,28.5,-27.0,6.87,0.38,-7.05,0.0055,-0.0458,0.0044,-49.0,-9.875,55.0,59.125,44.3125,-176.5,0
1776971685.651,9.5888,-1.5682,-1.6951,-0.0501,0.056,-0.0392,150.0,1130.25,-1024.8,9.1794,3.0167,-0.984,-0.1071,-0.0341,-0.0437,-97.2,28.5,-27.0,6.87,0.39,-7.06,0.0055,-0.0458,0.0044,-49.0,-9.875,55.0,59.125,44.25,-176.5,0
1776971685.66,9.6247,-1.5443,-1.7478,-0.0418,0.0528,-0.0429,149.1,1130.4,-1024.35,9.1889,3.0095,-0.9098,-0.1124,-0.0322,-0.048,-95.55,27.3,-27.0,6.86,0.39,-7.05,0.0055,-0.0524,0.0087,-49.0,-9.875,55.0,59.125,44.25,-176.5,0
1776971685.664,9.6247,-1.5443,-1.7478,-0.0418,0.0528,-0.0429,149.1,1130.4,-1024.35,9.1889,3.0095,-0.9098,-0.1124,-0.0322,-0.048,-96.0,28.95,-27.75,6.86,0.39,-7.05,0.0044,-0.0567,0.012,-49.0,-9.875,55.0,59.1875,44.25,-176.5,0
1776971685.671,9.5577,-1.5897,-1.7262,-0.0456,0.052,-0.0413,149.1,1130.4,-1024.35,9.1842,3.0119,-0.9481,-0.1119,-0.0248,-0.049,-96.0,28.95,-27.75,6.86,0.37,-7.06,0.0044,-0.0567,0.012,-49.0,-9.875,55.0,59.1875,44.25,-176.5,0
1776971685.676,9.5577,-1.5897,-1.7262,-0.0456,0.052,-0.0413,149.1,1130.4,-1024.35,9.1506,2.9904,-0.9457,-0.1069,-0.0304,-0.0466,-96.3,29.25,-28.05,6.86,0.37,-7.06,0.0044,-0.0567,0.012,-49.375,-9.875,54.1875,59.1875,44.1875,-176.5,0
1776971685.681,9.6175,-1.561,-1.652,-0.0474,0.0466,-0.048,149.1,1130.4,-1024.35,9.1506,2.9904,-0.9457,-0.1069,-0.0304,-0.0466,-96.3,29.25,-28.05,6.85,0.36,-7.05,0.0011,-0.0545,0.0087,-49.375,-9.875,54.1875,59.1875,44.1875,-176.5,0
1776971685.686,9.6175,-1.561,-1.652,-0.0474,0.0466,-0.048,149.4,1131.15,-1024.35,9.1291,3.0406,-0.9577,-0.0983,-0.0365,-0.0488,-96.3,29.25,-28.05,6.85,0.36,-7.05,0.0011,-0.0545,0.0087,-49.375,-9.875,54.1875,59.1875,44.1875,-176.5,0
1776971685.691,9.5193,-1.5012,-1.6879,-0.0341,0.0509,-0.0458,149.4,1131.15,-1024.35,9.1291,3.0406,-0.9577,-0.0983,-0.0365,-0.0488,-96.3,29.25,-28.05,6.83,0.36,-7.04,0.0022,-0.0545,0.0076,-49.375,-9.875,54.1875,59.1875,44.1875,-176.5,0
1776971685.696,9.5193,-1.5012,-1.6879,-0.0341,0.0509,-0.0458,149.55,1131.0,-1023.15,9.2033,3.0311,-0.972,-0.0941,-0.0378,-0.0456,-94.65,27.15,-27.45,6.83,0.36,-7.04,0.0,-0.0535,0.0065,-49.375,-9.875,54.1875,59.1875,44.125,-176.5625,0
1776971685.701,9.5792,-1.4126,-1.6281,-0.0234,0.053,-0.052,149.55,1131.0,-1023.15,9.2033,3.0311,-0.972,-0.0941,-0.0378,-0.0456,-94.65,27.15,-27.45,6.76,0.36,-7.1,0.0,-0.0535,0.0065,-49.375,-9.875,54.1875,59.1875,44.125,-176.5625,0
1776971685.71,9.6965,-1.3886,-1.6305,-0.0248,0.049,-0.0576,149.4,1130.4,-1023.9,9.2009,3.0765,-0.9744,-0.1002,-0.0226,-0.0474,-94.65,27.15,-27.45,6.81,0.38,-7.07,0.0,-0.0491,0.0065,-49.375,-9.875,54.1875,59.1875,44.125,-176.5625,0
1776971685.717,9.6965,-1.3886,-1.6305,-0.0248,0.049,-0.0576,148.65,1130.4,-1024.65,9.1913,3.134,-0.9768,-0.1053,-0.024,-0.053,-95.4,27.45,-29.4,6.81,0.38,-7.07,0.0,-0.0382,0.0065,-49.375,-9.875,54.1875,59.1875,44.0625,-176.5625,0
1776971685.722,9.6151,-1.5131,-1.7142,-0.0189,0.0469,-0.053,148.65,1130.4,-1024.65,9.1913,3.134,-0.9768,-0.1053,-0.024,-0.053,-95.4,27.45,-29.4,6.81,0.38,-7.07,0.0,-0.0382,0.0065,-49.375,-9.875,54.1875,59.1875,44.0625,-176.5625,0
1776971685.727,9.6151,-1.5131,-1.7142,-0.0189,0.0469,-0.053,148.65,1130.4,-1024.65,9.1866,3.134,-0.9218,-0.0973,-0.0245,-0.0522,-95.85,29.55,-28.95,6.81,0.36,-7.1,0.0011,-0.0327,0.0055,-48.25,-10.1875,53.875,59.1875,44.0625,-176.5625,0
1776971685.732,9.6822,-1.5419,-1.6664,-0.0067,0.0421,-0.0496,148.65,1130.4,-1024.65,9.1866,3.134,-0.9218,-0.0973,-0.0245,-0.0522,-95.85,29.55,-28.95,6.81,0.36,-7.1,0.0011,-0.0327,0.0055,-48.25,-10.1875,53.875,59.1875,44.0625,-176.5625,0
1776971685.736,9.6822,-1.5419,-1.6664,-0.0067,0.0421,-0.0496,148.35,1130.7,-1024.35,9.2105,3.1819,-0.9074,-0.0845,-0.0226,-0.0565,-97.2,28.05,-26.55,6.81,0.36,-7.1,0.0,-0.0295,0.0055,-48.25,-10.1875,53.875,59.1875,44.0625,-176.5625,0
1776971685.741,9.6055,-1.5419,-1.7023,-0.0163,0.0448,-0.0512,148.35,1130.7,-1024.35,9.2105,3.1819,-0.9074,-0.0845,-0.0226,-0.0565,-97.2,28.05,-26.55,6.8,0.37,-7.1,0.0,-0.0295,0.0055,-48.25,-10.1875,53.875,59.1875,44.0625,-176.5625,0
1776971685.746,9.6055,-1.5419,-1.7023,-0.0163,0.0448,-0.0512,150.0,1129.8,-1025.25,9.1985,3.1867,-0.972,-0.0786,-0.0181,-0.052,-96.75,29.25,-27.75,6.82,0.38,-7.07,0.0011,-0.0273,0.0055,-48.25,-10.1875,53.875,59.1875,44.0625,-176.5625,0
1776971685.751,9.6031,-1.5395,-1.6759,-0.0234,0.0405,-0.0546,150.0,1129.8,-1025.25,9.1985,3.1867,-0.972,-0.0786,-0.0181,-0.052,-96.75,29.25,-27.75,6.82,0.38,-7.07,0.0011,-0.0273,0.0055,-48.25,-10.1875,53.875,59.1875,44.0,-176.5625,0
1776971685.76,9.5936,-1.5107,-1.6999,-0.0392,0.0349,-0.0562,147.6,1131.9,-1023.3,9.1051,3.2322,-0.9194,-0.0703,-0.016,-0.0552,-95.4,28.65,-28.2,6.82,0.36,-7.08,0.0011,-0.024,0.0022,-48.25,-10.1875,53.875,59.1875,44.0,-176.5625,0
1776971685.769,9.5577,-1.4892,-1.6328,-0.0485,0.0378,-0.0557,149.25,1130.55,-1024.8,9.086,3.1388,-0.9481,-0.0565,-0.0149,-0.0485,-96.9,28.65,-28.65,6.82,0.37,-7.08,0.0011,-0.0185,0.0033,-48.25,-10.1875,53.875,59.1875,44.0,-176.5625,0
1776971685.773,9.5577,-1.4892,-1.6328,-0.0485,0.0378,-0.0557,148.65,1130.4,-1024.35,9.1075,3.1939,-0.9936,-0.0392,-0.0224,-0.0477,-96.9,28.65,-28.65,6.82,0.37,-7.08,0.0011,-0.0185,0.0033,-49.0,-9.5,55.0,59.1875,44.0,-176.5625,0
1776971685.781,9.5289,-1.4269,-1.7095,-0.0576,0.0306,-0.0594,148.65,1130.4,-1024.35,9.1315,3.1173,-1.0175,-0.0392,-0.0224,-0.0477,-96.9,28.65,-28.65,6.79,0.37,-7.07,0.0011,-0.0218,0.0022,-49.0,-9.5,55.0,59.1875,44.0,-176.5625,0
1776971685.79,9.6055,-1.4389,-1.6735,-0.052,0.0346,-0.0648,148.65,1130.4,-1024.35,9.1315,3.1173,-1.0175,-0.0192,-0.0234,-0.0501,-96.9,29.1,-26.4,6.74,0.35,-7.05,0.0,-0.0196,0.0011,-49.0,-9.5,55.0,59.1875,44.0,-176.5625,0
1776971685.794,9.6055,-1.4389,-1.6735,-0.052,0.0346,-0.0648,149.85,1131.45,-1024.35,9.1506,3.1747,-0.9936,-0.0056,-0.025,-0.0506,-96.9,29.1,-26.4,6.74,0.35,-7.05,0.0011,-0.0109,-0.0011,-49.0,-9.5,55.0,59.1875,44.0,-176.5625,0
1776971685.801,9.6462,-1.4198,-1.6448,-0.0365,0.0389,-0.0666,149.85,1131.45,-1024.35,9.1195,3.1987,-0.9697,0.0072,-0.0216,-0.0509,-96.9,29.1,-26.4,6.78,0.38,-7.09,0.0011,-0.0109,-0.0011,-49.0,-9.5,55.0,59.1875,44.0,-176.5625,0
1776971685.81,9.6941,-1.4413,-1.5897,-0.0229,0.0298,-0.0613,149.1,1130.7,-1025.1,9.0357,3.2848,-0.8882,0.0029,-0.0173,-0.0397,-95.85,29.1,-26.7,6.83,0.39,-7.06,0.0022,-0.0033,0.0011,-49.0,-9.5,55.0,59.1875,44.0,-176.5625,0
1776971685.82,9.6295,-1.3934,-1.6233,-0.0123,0.0264,-0.0616,150.0,1133.25,-1024.5,9.0381,3.2825,-0.7997,0.0032,-0.0282,-0.0381,-96.0,28.95,-27.75,6.84,0.36,-7.08,0.0011,0.0,0.0011,-49.0,-9.5,55.0,59.1875,44.0,-176.5625,0
1776971685.825,9.5026,-1.4317,-1.6257,-0.0045,0.0165,-0.06,149.55,1131.0,-1024.2,9.0381,3.2825,-0.7997,0.0032,-0.0282,-0.0381,-96.0,28.95,-27.75,6.84,0.36,-7.08,0.0033,0.0022,-0.0011,-48.25,-9.0625,53.875,59.1875,44.0,-176.5625,0
1776971685.831,9.5026,-1.4317,-1.6257,-0.0045,0.0165,-0.06,149.4,1129.95,-1024.65,8.9663,3.3423,-0.7877,0.0165,-0.0317,-0.0373,-96.9,29.1,-27.15,6.84,0.37,-7.04,0.0033,0.0022,-0.0011,-48.25,-9.0625,53.875,59.1875,44.0,-176.5625,0
1776971685.84,9.5074,-1.3431,-1.5993,-0.0008,0.0069,-0.0565,149.4,1129.95,-1024.65,8.9016,3.3351,-0.6919,0.0402,-0.0365,-0.0341,-96.6,29.1,-27.45,6.87,0.38,-7.06,0.0065,-0.0022,-0.0033,-48.25,-9.0625,53.875,59.1875,44.0,-176.5625,0
1776971685.85,9.5768,-1.3623,-1.4724,0.0141,0.0093,-0.0594,149.4,1129.95,-1024.65,8.9184,3.3447,-0.6656,0.0573,-0.0424,-0.0389,-95.55,27.75,-28.05,6.84,0.37,-7.07,0.0044,-0.0065,-0.0022,-48.25,-9.0625,53.875,59.1875,44.0,-176.5625,0
1776971685.86,9.6558,-1.3264,-1.3527,0.0338,0.0112,-0.0512,148.8,1130.55,-1023.15,8.9184,3.3447,-0.6943,0.0778,-0.0482,-0.0349,-96.3,30.45,-28.5,6.81,0.38,-7.08,0.0098,-0.0131,-0.0011,-48.25,-9.0625,53.875,59.1875,44.0,-176.5625,0
1776971685.868,9.7229,-1.3767,-1.3144,0.0394,0.0045,-0.056,149.25,1131.75,-1024.5,8.8969,3.3806,-0.5986,0.0885,-0.0501,-0.033,-96.3,30.45,-28.5,6.82,0.37,-7.07,0.0098,-0.0164,-0.0033,-48.25,-9.0625,53.875,59.1875,43.9375,-176.5625,0
1776971685.873,9.7468,-1.3695,-1.2761,0.0501,-0.02,-0.052,149.55,1130.25,-1023.15,8.8969,3.3806,-0.5986,0.0885,-0.0501,-0.033,-96.3,30.45,-28.5,6.82,0.37,-7.07,0.0098,-0.0164,-0.0033,-48.25,-9.0625,53.875,59.1875,43.9375,-176.5625,0
1776971685.879,9.7468,-1.3695,-1.2761,0.0501,-0.02,-0.052,149.1,1132.2,-1023.9,8.9376,3.486,-0.6033,0.1005,-0.0408,-0.0314,-94.5,29.25,-28.8,6.81,0.38,-7.08,0.012,-0.0153,-0.0055,-48.25,-9.875,55.375,59.1875,43.9375,-176.5625,0
1776971685.885,9.7731,-1.4629,-1.2067,0.0613,-0.0392,-0.0517,149.1,1132.2,-1023.9,8.9376,3.486,-0.6033,0.1005,-0.0408,-0.0314,-94.5,29.25,-28.8,6.81,0.38,-7.08,0.0131,-0.0142,-0.0065,-48.25,-9.875,55.375,59.1875,43.9375,-176.5625,0
1776971685.891,9.7731,-1.4629,-1.2067,0.0613,-0.0392,-0.0517,149.55,1133.25,-1024.2,8.9591,3.5075,-0.5914,0.1162,-0.0317,-0.033,-94.5,29.25,-28.8,6.78,0.38,-7.09,0.0131,-0.0142,-0.0065,-48.25,-9.875,55.375,59.1875,43.9375,-176.5625,0
