timestamp,thigh_acc_x,thigh_acc_y,thigh_acc_z,thigh_gyro_x,thigh_gyro_y,thigh_gyro_z,thigh_mag_x,thigh_mag_y,thigh_mag_z,shank_acc_x,shank_acc_y,shank_acc_z,shank_gyro_x,shank_gyro_y,shank_gyro_z,shank_mag_x,shank_mag_y,shank_mag_z,foot_acc_x,foot_acc_y,foot_acc_z,foot_gyro_x,foot_gyro_y,foot_gyro_z,foot_mag_x,foot_mag_y,foot_mag_z,foot_euler_x,foot_euler_y,foot_euler_z,perturbation_event
1776972020.47,9.6869,-2.0901,-1.0918,0.0823,-0.9228,0.5369,9.9,33.15,-184.35,9.3541,0.9673,1.0894,0.109,-0.0107,0.2326,-95.55,-14.85,-18.75,7.06,-0.43,-7.85,0.0305,0.673,0.0742,-47.0625,35.0,35.5625,341.625,43.375,-176.6875,0
1776972020.476,9.6869,-2.0901,-1.0918,0.0823,-0.9228,0.5369,10.5,33.3,-184.8,9.3733,0.8523,0.9864,0.0951,-0.0509,0.2393,-94.8,-16.8,-19.95,6.89,0.5,-6.58,0.0305,0.673,0.0742,-47.0625,35.0,35.5625,341.625,43.75,-176.6875,0
1776972020.485,9.4236,-2.0997,-0.4836,0.0874,-0.9625,0.5838,9.0,31.8,-184.8,9.3781,0.7709,1.0463,0.0602,-0.04,0.2446,-94.8,-16.8,-19.95,6.94,0.31,-7.09,0.0142,0.6621,0.0458,-47.0625,35.0,35.5625,341.625,44.0625,-176.6875,0
1776972020.495,9.3901,-2.0494,0.0622,0.0767,-0.9462,0.6307,8.4,32.7,-185.7,9.3829,0.7685,1.2498,0.0312,-0.0402,0.2289,-94.35,-16.5,-20.1,7.58,0.04,-7.39,-0.0011,0.5869,0.0447,-47.0625,35.0,35.5625,341.625,44.0625,-176.6875,0
1776972020.5,9.5289,-2.2051,-0.1556,-0.0229,-0.9108,0.7064,8.4,32.7,-185.7,9.3829,0.7685,1.2498,0.0312,-0.0402,0.2289,-94.35,-16.5,-20.1,7.58,0.04,-7.39,-0.0011,0.5869,0.0447,-47.0625,35.0,35.5625,341.625,44.0625,-176.6875,0
1776972020.505,9.5289,-2.2051,-0.1556,-0.0229,-0.9108,0.7064,8.4,32.7,-185.7,9.4332,0.8068,1.482,0.0128,-0.0376,0.2076,-94.35,-16.5,-20.1,6.78,0.6,-6.5,0.0011,0.5869,0.0218,-47.5,34.5625,34.5,341.625,44.375,-176.6875,0
1776972020.51,9.7085,-2.387,-0.2729,-0.04,-0.8881,0.7368,8.4,32.7,-185.7,9.4332,0.8068,1.482,0.0128,-0.0376,0.2076,-94.35,-16.5,-20.1,6.78,0.6,-6.5,0.0011,0.5869,0.0218,-47.5,34.5625,34.5,341.625,44.375,-176.6875,0
1776972020.515,9.7085,-2.387,-0.2729,-0.04,-0.8881,0.7368,9.15,31.2,-187.2,9.4044,1.0175,1.6209,0.0245,-0.0421,0.1863,-95.1,-17.4,-20.1,6.35,0.53,-7.27,-0.0229,0.5411,-0.0022,-47.5,34.5625,34.5,341.625,44.6875,-176.6875,0
1776972020.523,9.8713,-2.5977,-0.5076,-0.0584,-0.9009,0.7853,9.15,31.2,-187.2,9.4906,0.9625,1.6328,0.0789,-0.0466,0.1783,-95.1,-17.4,-20.1,6.66,0.61,-7.0,-0.0196,0.5563,0.0175,-47.5,34.5625,34.5,348.25,45.0,-176.625,0
1776972020.528,9.9359,-2.8874,-1.2785,-0.1023,-0.9417,0.8308,10.65,31.2,-187.2,9.4906,0.9625,1.6328,0.0789,-0.0466,0.1783,-94.5,-16.8,-21.0,6.66,0.61,-7.0,-0.0196,0.5563,0.0175,-47.5,34.5625,34.5,348.25,45.375,-176.625,0
1776972020.535,9.9359,-2.8874,-1.2785,-0.1023,-0.9417,0.8308,10.65,30.15,-187.8,9.5385,0.7949,1.7214,0.1367,-0.0338,0.1756,-95.1,-16.5,-19.35,6.82,0.43,-7.02,-0.0207,0.6294,0.0371,-47.5,34.5625,34.5,348.1875,45.75,-176.625,0
