timestamp,thigh_acc_x,thigh_acc_y,thigh_acc_z,thigh_gyro_x,thigh_gyro_y,thigh_gyro_z,thigh_mag_x,thigh_mag_y,thigh_mag_z,shank_acc_x,shank_acc_y,shank_acc_z,shank_gyro_x,shank_gyro_y,shank_gyro_z,shank_mag_x,shank_mag_y,shank_mag_z,foot_acc_x,foot_acc_y,foot_acc_z,foot_gyro_x,foot_gyro_y,foot_gyro_z,foot_mag_x,foot_mag_y,foot_mag_z,foot_euler_x,foot_euler_y,foot_euler_z,perturbation_event
1776971582.784,9.0716,3.5027,-0.5076,0.2843,0.7898,-0.0061,-39.15,7.5,41.55,10.2831,1.5083,3.8571,-2.8759,0.3901,0.3432,-88.8,-9.75,-9.9,6.39,1.04,-7.58,0.1298,0.2934,0.2269,-23.75,10.6875,30.75,320.0625,38.125,-174.5625,0
1776971582.793,9.6486,2.2769,1.063,0.0994,0.9204,0.1127,-40.5,7.5,40.5,10.6901,1.0942,6.2345,-2.4296,0.1892,0.2838,-90.9,-8.7,-11.25,6.6,0.4,-7.96,0.1527,0.0774,0.3316,-23.75,10.6875,30.75,320.1875,38.1875,-174.8125,0
1776971582.803,10.726,1.3431,2.0231,-0.1268,1.4986,0.3176,-40.5,6.45,42.45,9.3685,0.103,6.6702,-1.8269,-0.0035,0.2782,-89.7,-9.45,-12.0,6.77,0.15,-8.06,0.096,-0.0611,0.3796,-23.75,10.6875,30.75,320.375,38.1875,-175.0,0
1776971582.807,11.2336,1.4413,2.059,-0.4271,1.441,0.409,-40.5,6.45,42.45,9.3685,0.103,6.6702,-1.8269,-0.0035,0.2782,-89.85,-10.95,-10.65,6.77,0.15,-8.06,0.096,-0.0611,0.3796,-23.75,10.6875,30.75,320.375,38.1875,-175.0,0
1776971582.812,11.2336,1.4413,2.059,-0.4271,1.441,0.409,-40.5,6.45,42.45,8.6814,-0.656,5.5809,-1.4839,0.0903,0.3272,-89.85,-10.95,-10.65,6.89,0.11,-7.88,0.0993,0.1702,0.288,-24.1875,10.75,32.0,320.5625,38.25,-175.1875,0
1776971582.817,9.8976,2.4253,1.0582,-0.4586,1.275,0.2982,-37.35,5.25,43.35,8.6814,-0.656,5.5809,-1.4839,0.0903,0.3272,-90.6,-10.05,-11.1,6.89,0.11,-7.88,0.0993,0.1702,0.288,-24.1875,10.75,32.0,320.5625,38.25,-175.1875,0
1776971582.822,9.8976,2.4253,1.0582,-0.4586,1.275,0.2982,-37.35,5.25,43.35,8.8633,-0.723,3.9241,-1.0557,0.105,0.4167,-90.6,-10.05,-11.1,6.77,0.21,-8.08,0.1102,0.4058,0.1593,-24.1875,10.75,32.0,320.625,38.5,-175.3125,0
1776971582.827,9.9335,3.644,0.2394,-0.4024,1.0882,0.328,-39.45,5.25,45.15,8.8633,-0.723,3.9241,-1.0557,0.105,0.4167,-88.95,-11.1,-12.0,6.77,0.21,-8.08,0.1102,0.4058,0.1593,-24.1875,10.75,32.0,320.625,38.75,-175.375,0
1776971582.834,9.5648,3.9193,-0.4717,-0.2771,0.8756,0.364,-37.35,6.0,46.2,9.0573,-1.4916,2.5019,-0.6073,0.1514,0.4924,-88.95,-11.1,-12.0,6.87,0.47,-7.57,0.1113,0.4712,0.0807,-24.1875,10.75,32.0,320.5625,39.0,-175.5625,0
1776971582.844,8.8538,4.4005,-0.8428,-0.1825,0.5337,0.3168,-37.5,5.7,44.25,9.3661,-2.4277,1.8723,-0.4215,0.23,0.5335,-87.75,-11.85,-10.8,6.47,0.73,-7.6,0.2574,0.3894,0.0327,-24.1875,10.75,32.0,320.5625,39.0,-175.5625,0
