timestamp,thigh_acc_x,thigh_acc_y,thigh_acc_z,thigh_gyro_x,thigh_gyro_y,thigh_gyro_z,thigh_mag_x,thigh_mag_y,thigh_mag_z,shank_acc_x,shank_acc_y,shank_acc_z,shank_gyro_x,shank_gyro_y,shank_gyro_z,shank_mag_x,shank_mag_y,shank_mag_z,foot_acc_x,foot_acc_y,foot_acc_z,foot_gyro_x,foot_gyro_y,foot_gyro_z,foot_mag_x,foot_mag_y,foot_mag_z,foot_euler_x,foot_euler_y,foot_euler_z,perturbation_event
1776971506.764,14.2000,-4.1444,-1.0439,-3.3055,-1.5114,-2.9215,-74.8500,-31.0500,-39.0000,11.1977,-1.0487,5.1068,-1.5537,2.6700,1.3440,-14.8500,-43.0500,24.9000,29.9500,4.7700,-15.8000,-2.1271,7.9292,4.1430,-67.6875,33.3750,32.5000,315.0000,79.3125,103.5000,0
1776971506.772,14.8967,-2.5307,-0.5148,-3.5003,-1.4197,-2.9705,-74.8500,-31.0500,-39.0000,11.9231,-3.3112,3.5985,-0.7405,3.0542,1.2518,-14.8500,-45.0000,26.2500,19.4700,5.0600,-15.5700,-1.6155,5.9668,4.7975,-67.6875,33.3750,32.5000,313.8750,76.9375,87.4375,0
1776971506.777,14.8967,-2.5307,-0.5148,-3.5003,-1.4197,-2.9705,-74.8500,-31.0500,-39.0000,11.9231,-3.3112,3.5985,-0.7405,3.0542,1.2518,-10.5000,-44.5500,26.7000,19.4700,5.0600,-15.5700,-1.6155,5.9668,4.7975,-67.6875,33.3750,32.5000,312.6875,74.0000,80.8750,0
1776971506.784,14.9470,-1.3384,-0.1389,-3.4094,-1.1810,-2.8946,-76.2000,-28.9500,-37.6500,10.8433,-6.2608,1.9968,-0.0442,2.9484,0.8966,-8.2500,-45.0000,29.5500,10.3900,5.1600,-13.0700,-1.7661,4.0153,4.8575,-67.6875,33.3750,32.5000,311.4375,70.9375,78.3125,0
1776971506.794,14.1617,0.5363,-0.3663,-3.2282,-0.8431,-2.7845,-78.0000,-26.7000,-37.5000,10.0437,-9.1506,1.3503,0.1140,2.3798,0.4594,-8.2500,-45.0000,29.5500,3.4800,7.6600,-16.1100,-2.1718,3.0958,5.0462,-67.6875,33.3750,32.5000,311.4375,70.9375,78.3125,0
1776971506.799,12.5241,2.3846,-0.9625,-2.8919,-0.4796,-2.7779,-78.1500,-25.0500,-36.1500,7.2137,-11.1905,5.2864,0.1921,2.0091,0.1807,-8.2500,-45.0000,29.5500,3.4800,7.6600,-16.1100,-2.1718,3.0958,5.0462,-67.6875,33.3750,32.5000,311.4375,70.9375,78.3125,0
1776971506.804,12.5241,2.3846,-0.9625,-2.8919,-0.4796,-2.7779,-78.1500,-25.0500,-36.1500,7.2137,-11.1905,5.2864,0.1921,2.0091,0.1807,-8.2500,-45.0000,29.5500,29.9600,6.6500,-27.1500,-2.0737,2.1664,5.3014,-67.0625,43.6875,9.7500,309.8750,67.8125,77.9375,0
1776971506.809,12.1769,3.3040,-2.3990,-2.5836,-0.1506,-2.7896,-78.0000,-21.3000,-36.4500,6.2034,-12.7491,6.4404,-0.6147,1.8253,-0.0970,-8.2500,-45.0000,29.5500,29.9600,6.6500,-27.1500,-2.0737,2.1664,5.3014,-67.0625,43.6875,9.7500,309.8750,67.8125,77.9375,0
1776971506.814,12.1769,3.3040,-2.3990,-2.5836,-0.1506,-2.7896,-78.0000,-21.3000,-36.4500,6.2034,-12.7491,6.4404,-0.6147,1.8253,-0.0970,-6.1500,-44.5500,32.4000,24.2600,4.8900,-22.8300,-0.0087,4.2128,4.7473,-67.0625,43.6875,9.7500,308.0625,64.6875,74.1875,0
1776971506.823,12.1147,3.7589,-3.0981,-2.2383,0.0698,-2.7267,-77.5500,-22.0500,-35.2500,6.0669,-12.2439,6.6631,-1.0608,1.1397,-0.4293,-6.1500,-44.5500,32.4000,16.8100,9.5600,-15.8600,-1.8282,1.5784,3.0456,-67.0625,43.6875,9.7500,307.5625,62.8750,74.4375,0
1776971506.831,11.8178,4.6783,-2.8587,-1.7685,0.3539,-2.6409,-79.5000,-18.4500,-33.7500,6.1292,-8.7891,3.1173,-1.9705,0.6097,-0.8521,-4.8000,-43.6500,34.9500,10.0900,11.5000,-14.0100,-2.7358,-0.8639,1.3079,-67.0625,43.6875,9.7500,307.8125,62.2500,77.1875,0
1776971506.836,10.8409,4.2042,-1.8124,-1.7685,0.3539,-2.6409,-79.5000,-18.4500,-33.7500,6.1292,-8.7891,3.1173,-1.9705,0.6097,-0.8521,-3.7500,-42.4500,32.8500,10.0900,11.5000,-14.0100,-2.7358,-0.8639,1.3079,-67.0625,43.6875,9.7500,308.6875,62.4375,80.6250,0
1776971506.844,10.8409,4.2042,-1.8124,-1.1826,0.4109,-2.6737,-79.5000,-18.4500,-33.7500,4.1061,-5.1595,0.9601,-2.3132,0.2577,-1.2156,-2.1000,-42.3000,31.6500,1.1200,12.1000,-4.2100,-2.8122,-1.7966,-0.0196,-67.0625,43.6875,9.7500,308.6875,62.4375,80.6250,0
1776971506.849,10.2639,4.2593,-1.0080,-0.5177,0.2723,-2.7185,-79.8000,-15.7500,-33.0000,2.9161,-4.0127,0.4693,-1.6265,0.1569,-1.5964,-2.1000,-42.3000,31.6500,1.1200,12.1000,-4.2100,-2.8122,-1.7966,-0.0196,-49.0000,52.0625,8.0625,309.7500,63.1250,83.7500,0
1776971506.854,9.6079,2.3583,-1.0918,-0.5177,0.2723,-2.7185,-79.8000,-15.7500,-33.0000,2.9161,-4.0127,0.4693,-1.6265,0.1569,-1.5964,-2.1000,-42.3000,31.6500,0.6400,9.7500,-3.5500,-2.1348,-1.9657,-0.9796,-49.0000,52.0625,8.0625,309.7500,63.1250,83.7500,0
1776971506.859,9.6079,2.3583,-1.0918,0.0570,0.0783,-2.7475,-79.8000,-15.7500,-33.0000,2.2793,-4.2401,0.3950,-0.3355,0.0671,-2.0123,-2.1000,-42.3000,31.6500,0.6400,9.7500,-3.5500,-2.1348,-1.9657,-0.9796,-49.0000,52.0625,8.0625,310.9375,64.1250,86.0625,0
1776971506.864,9.4044,1.4724,-1.3096,0.0570,0.0783,-2.7475,-79.8000,-15.7500,-33.0000,2.2793,-4.2401,0.3950,-0.3355,0.0671,-2.0123,-6.3000,-41.7000,34.9500,2.0000,6.9900,-4.4900,-1.3014,-1.5730,-1.6722,-49.0000,52.0625,8.0625,310.9375,64.1250,86.0625,0
