timestamp,thigh_acc_x,thigh_acc_y,thigh_acc_z,thigh_gyro_x,thigh_gyro_y,thigh_gyro_z,thigh_mag_x,thigh_mag_y,thigh_mag_z,shank_acc_x,shank_acc_y,shank_acc_z,shank_gyro_x,shank_gyro_y,shank_gyro_z,shank_mag_x,shank_mag_y,shank_mag_z,foot_acc_x,foot_acc_y,foot_acc_z,foot_gyro_x,foot_gyro_y,foot_gyro_z,foot_mag_x,foot_mag_y,foot_mag_z,foot_euler_x,foot_euler_y,foot_euler_z,perturbation_event
1776973033.722,9.3206,-1.5562,-0.2418,-0.3557,0.3408,0.1170,-87.7500,16.2000,-16.8000,9.3254,0.1173,-0.6297,-0.3195,0.0592,-0.2414,-111.6000,-10.9500,33.6000,-3.3700,-2.1700,-8.6800,0.1156,0.1265,0.5727,4.1875,17.6875,45.7500,13.5000,-25.6875,165.8750,0
1776973033.727,9.3206,-1.5562,-0.2418,-0.3557,0.3408,0.1170,-88.8000,14.4000,-17.7000,9.3254,0.1173,-0.6297,-0.3195,0.0592,-0.2414,-112.2000,-11.5500,34.5000,-3.3700,-2.1700,-8.6800,0.1156,0.1265,0.5727,4.1875,17.6875,45.7500,13.8125,-25.6875,166.0000,0
1776973033.732,9.4523,-1.4820,-0.3974,-0.3219,0.3112,0.0858,-88.8000,14.4000,-17.7000,9.4284,0.3400,-0.6225,-0.2574,0.0677,-0.2150,-112.2000,-11.5500,34.5000,-3.0100,-1.7400,-8.6700,0.0742,0.1407,0.5214,5.6875,18.7500,46.1875,13.8125,-25.6875,166.0000,0
1776973033.737,9.4523,-1.4820,-0.3974,-0.3219,0.3112,0.0858,-88.3500,15.1500,-16.2000,9.4284,0.3400,-0.6225,-0.2574,0.0677,-0.2150,-111.3000,-9.4500,33.9000,-3.0100,-1.7400,-8.6700,0.0742,0.1407,0.5214,5.6875,18.7500,46.1875,14.1250,-25.6875,166.0625,0
1776973033.742,9.5984,-1.4581,-0.2729,-0.2358,0.2499,0.0536,-88.3500,15.1500,-16.2000,9.3972,0.5004,-0.5794,-0.2270,0.0663,-0.1932,-111.3000,-9.4500,33.9000,-2.6600,-1.5200,-8.7500,0.0731,0.1484,0.4691,5.6875,18.7500,46.1875,14.1250,-25.6875,166.0625,0
1776973033.750,9.5050,-1.3767,-0.3184,-0.2358,0.2499,0.0536,-89.8500,13.6500,-15.9000,9.3972,0.5004,-0.5794,-0.2270,0.0663,-0.1932,-109.9500,-10.0500,34.5000,-2.5700,-1.5600,-8.8400,0.1091,0.1342,0.4112,5.6875,18.7500,46.1875,14.3750,-25.6875,166.1250,0
1776973033.755,9.5050,-1.3767,-0.3184,-0.1362,0.1956,0.0258,-89.1000,15.1500,-15.1500,9.6582,0.6129,-0.4118,-0.2158,0.0621,-0.1625,-109.9500,-11.2500,36.6000,-2.5700,-1.5600,-8.8400,0.1091,0.1342,0.4112,5.6875,18.7500,46.1875,14.5625,-25.6250,166.1875,0
1776973033.763,9.4595,-1.5275,-0.4812,-0.0509,0.1439,0.0043,-89.1000,15.1500,-15.1500,9.7659,0.7997,0.1317,-0.1191,0.0533,-0.1591,-109.9500,-11.2500,36.6000,-2.5800,-2.0100,-9.0300,0.1418,0.1167,0.3545,5.6875,18.7500,46.1875,14.7500,-25.6250,166.1875,0
1776973033.772,9.4691,-1.6568,-0.3663,0.0421,0.0834,-0.0120,-89.1000,15.1500,-15.1500,9.7923,1.1229,0.3017,-0.0338,0.0722,-0.1559,-108.9000,-9.0000,35.2500,-2.5100,-2.0400,-9.0600,0.1233,0.1091,0.2869,5.6875,18.7500,46.1875,14.7500,-25.6250,166.1875,0
1776973033.777,9.4691,-1.6568,-0.3663,0.0421,0.0834,-0.0120,-89.5500,15.6000,-14.7000,9.7923,1.1229,0.3017,-0.0338,0.0722,-0.1559,-108.9000,-9.0000,35.2500,-2.5100,-2.0400,-9.0600,0.1233,0.1091,0.2869,5.6875,18.7500,46.1875,14.7500,-25.6250,166.1875,0
