timestamp,thigh_acc_x,thigh_acc_y,thigh_acc_z,thigh_gyro_x,thigh_gyro_y,thigh_gyro_z,thigh_mag_x,thigh_mag_y,thigh_mag_z,shank_acc_x,shank_acc_y,shank_acc_z,shank_gyro_x,shank_gyro_y,shank_gyro_z,shank_mag_x,shank_mag_y,shank_mag_z,foot_acc_x,foot_acc_y,foot_acc_z,foot_gyro_x,foot_gyro_y,foot_gyro_z,foot_mag_x,foot_mag_y,foot_mag_z,foot_euler_x,foot_euler_y,foot_euler_z,perturbation_event
1776971245.976,9.9766,1.9465,0.9912,-0.3056,0.0144,0.3091,-83.7000,-17.7000,7.2000,10.3765,0.7685,0.9098,-0.4794,1.5378,0.8535,-28.2000,-2.5500,50.5500,7.5900,-2.0900,-7.1900,-0.2323,0.5258,0.0044,-21.5625,21.5625,25.1875,326.6250,43.9375,169.9375,0
1776971245.981,9.9766,1.9465,0.9912,-0.3712,-0.0554,0.3107,-85.0500,-18.3000,5.5500,10.3765,0.7685,0.9098,-0.4794,1.5378,0.8535,-28.2000,-2.5500,50.5500,6.1100,-1.9800,-7.3100,-0.1778,0.4811,-0.1734,-21.5625,21.5625,25.1875,306.6250,44.2500,170.0625,0
1776971245.987,10.0221,1.9704,0.8595,-0.4783,-0.0970,0.2934,-84.4500,-18.1500,7.2000,10.6087,0.5986,1.2737,-0.5321,1.5815,0.8847,-28.9500,-3.7500,52.6500,6.6100,-2.2600,-7.1100,-0.1920,0.4800,-0.3251,-21.5625,21.5625,25.1875,307.1875,44.5625,170.3125,0
1776971245.992,10.0221,1.9704,0.8595,-0.4783,-0.0970,0.2934,-84.4500,-18.1500,7.2000,10.6087,0.5986,1.2737,-0.5321,1.5815,0.8847,-28.9500,-3.7500,52.6500,6.6100,-2.2600,-7.1100,-0.1920,0.4800,-0.3251,-21.5625,21.5625,25.1875,307.9375,44.8125,170.6875,0
1776971246.001,10.2807,1.9034,0.4812,-0.6305,-0.0163,0.2723,-84.4500,-18.1500,7.2000,10.7978,-0.2203,1.2641,-0.6334,1.6198,0.9398,-28.9500,-3.7500,52.6500,6.3300,-2.0200,-6.8600,-0.2705,0.4680,-0.5007,-21.5625,21.5625,25.1875,307.9375,44.8125,170.6875,0
1776971246.011,10.3262,2.2242,0.6129,-0.6243,-0.1705,0.2467,-83.8500,-19.5000,4.8000,11.2456,-0.9529,1.2737,-0.8108,1.6606,0.9838,-27.6000,-4.5000,53.7000,7.1500,-1.2600,-7.4900,-0.4265,0.4222,-0.5967,-21.5625,21.5625,25.1875,308.8750,45.1250,171.2500,0
1776971246.016,11.0516,2.4445,0.1939,-0.6480,-0.2137,0.2198,-83.8500,-19.5000,4.8000,11.9471,-0.8021,0.5411,-1.0693,1.6968,1.0488,-27.0000,-4.6500,54.6000,7.1500,-1.2600,-7.4900,-0.4265,0.4222,-0.5967,-21.5625,21.5625,25.1875,310.0625,45.4375,171.8125,0
1776971246.021,11.0516,2.4445,0.1939,-0.6480,-0.2137,0.2198,-83.1000,-18.3000,6.1500,11.9471,-0.8021,0.5411,-1.0693,1.6968,1.0488,-27.0000,-4.6500,54.6000,5.4700,-1.3000,-8.5800,-0.5552,0.5160,-0.6109,-23.0625,21.1875,24.7500,310.0625,45.4375,171.8125,0
1776971246.026,11.4682,2.7270,-0.6273,-0.5958,-0.2721,0.2036,-83.1000,-18.3000,6.1500,12.6079,-0.5962,-0.3543,-1.3869,1.7243,1.1335,-26.1000,-4.8000,54.7500,5.4700,-1.3000,-8.5800,-0.5552,0.5160,-0.6109,-23.0625,21.1875,24.7500,311.2500,46.0000,172.4375,0
1776971246.031,11.4682,2.7270,-0.6273,-0.5958,-0.2721,0.2036,-84.1500,-19.9500,6.6000,12.6079,-0.5962,-0.3543,-1.3869,1.7243,1.1335,-25.9500,-6.1500,53.5500,5.4300,0.6300,-8.8700,-0.5432,0.8803,-0.6665,-23.0625,21.1875,24.7500,311.2500,46.0000,172.4375,0
1776971246.036,11.5209,3.2561,-0.9697,-0.4319,-0.3579,0.1732,-84.1500,-19.9500,6.6000,13.0484,-0.3136,-1.0151,-1.6630,1.7525,1.2438,-25.9500,-6.1500,53.5500,5.4300,0.6300,-8.8700,-0.4669,1.4977,-0.7374,-23.0625,21.1875,24.7500,312.5000,46.8750,173.0000,0
1776971246.042,11.5209,3.2561,-0.9697,-0.4319,-0.3579,0.1732,-85.0500,-17.5500,4.8000,13.3094,0.4381,-1.4605,-1.8727,1.8090,1.4067,-25.2000,-6.4500,53.2500,4.8900,0.7600,-9.3800,-0.4669,1.4977,-0.7374,-23.0625,21.1875,24.7500,313.2500,48.2500,173.3125,0
1776971246.051,11.8106,4.0390,-1.6903,-0.3696,-0.5196,0.1236,-83.2500,-20.1000,4.2000,13.3094,0.4381,-1.4605,-1.9761,1.8325,1.5327,-25.2000,-6.4500,53.2500,3.6600,2.3500,-9.2000,-0.0305,2.4184,-0.7439,-23.0625,21.1875,24.7500,313.2500,48.2500,173.3125,0
1776971246.061,11.9926,4.1587,-1.9848,-0.4852,-0.8508,0.0807,-85.0500,-19.0500,3.3000,12.1123,1.6759,-2.7653,-1.8429,1.9049,1.5993,-24.1500,-9.1500,55.3500,3.3000,5.0900,-5.2000,0.2793,3.0336,-0.5018,-23.0625,21.1875,24.7500,313.5625,49.9375,173.2500,0
1776971246.066,12.5360,2.4804,-2.4588,-0.3906,-1.3315,0.0661,-85.0500,-19.0500,3.3000,12.1123,1.6759,-2.7653,-1.8429,1.9049,1.5993,-24.1500,-9.1500,55.3500,3.3000,5.0900,-5.2000,0.2793,3.0336,-0.5018,-23.0625,21.1875,24.7500,313.5625,49.9375,173.2500,0
1776971246.071,12.5360,2.4804,-2.4588,-0.3906,-1.3315,0.0661,-85.0500,-19.0500,3.3000,10.7859,1.9201,-1.6400,-1.5295,2.0177,1.6209,-23.2500,-9.3000,54.1500,4.6800,0.9300,-9.1800,0.5127,3.6597,-0.9054,-23.5000,20.3750,25.1875,313.8750,52.0000,173.3125,0
1776971246.076,12.1937,1.3408,-1.5562,-0.0469,-1.8202,0.0943,-85.0500,-19.0500,3.3000,10.7859,1.9201,-1.6400,-1.5295,2.0177,1.6209,-23.2500,-9.3000,54.1500,4.6800,0.9300,-9.1800,0.5127,3.6597,-0.9054,-23.5000,20.3750,25.1875,313.8750,52.0000,173.3125,0
1776971246.081,11.1833,1.0798,-0.8978,-0.0469,-1.8202,0.0943,-84.7500,-19.3500,3.7500,10.1203,2.2170,-0.7661,-1.1349,2.0853,1.5679,-20.1000,-11.4000,54.9000,12.1900,-3.4400,-6.5800,0.4396,4.0208,-1.7759,-23.5000,20.3750,25.1875,314.7500,54.3750,174.0000,0
