timestamp,thigh_acc_x,thigh_acc_y,thigh_acc_z,thigh_gyro_x,thigh_gyro_y,thigh_gyro_z,thigh_mag_x,thigh_mag_y,thigh_mag_z,shank_acc_x,shank_acc_y,shank_acc_z,shank_gyro_x,shank_gyro_y,shank_gyro_z,shank_mag_x,shank_mag_y,shank_mag_z,foot_acc_x,foot_acc_y,foot_acc_z,foot_gyro_x,foot_gyro_y,foot_gyro_z,foot_mag_x,foot_mag_y,foot_mag_z,foot_euler_x,foot_euler_y,foot_euler_z,perturbation_event
1776973673.659,10.5656,-0.0527,1.9058,-0.2689,0.7048,1.0643,-67.3500,7.5000,26.1000,9.2249,5.0326,0.1628,0.0107,0.0195,0.5558,-95.7000,39.1500,40.6500,-3.6600,-2.8400,-9.2400,-0.0055,-0.1538,0.1156,24.1875,25.8750,25.3750,34.9375,-28.0625,163.8125,0
1776973673.664,10.5656,-0.0527,1.9058,-0.2689,0.7048,1.0643,-68.4000,5.2500,26.7000,10.1323,5.4875,-0.6919,0.0879,0.1007,0.5273,-95.2500,40.2000,40.3500,-3.9900,-2.6500,-9.2100,-0.0055,-0.1538,0.1156,24.1875,25.8750,25.3750,35.0000,-28.1875,163.8125,0
1776973673.673,10.6901,-0.4764,2.2505,-0.2188,0.7658,1.1261,-68.4000,5.2500,26.7000,10.4746,5.4157,-1.1660,0.0541,0.0706,0.4511,-95.8500,40.5000,40.5000,-4.0700,-2.7900,-9.1600,0.0513,-0.2040,0.1233,24.1875,25.8750,25.3750,35.0625,-28.3750,163.7500,0
1776973673.683,11.0253,-0.2634,1.5179,-0.2369,0.7730,1.1924,-69.0000,6.6000,25.0500,9.7971,5.0326,-1.1851,-0.0432,-0.0485,0.3563,-95.8500,40.5000,40.5000,-3.7100,-2.5300,-9.4700,0.1134,-0.3087,0.1484,24.1875,25.8750,25.3750,35.0625,-28.3750,163.7500,0
1776973673.688,11.2049,0.2346,0.9385,-0.3096,0.8543,1.2164,-69.0000,6.6000,25.0500,9.7971,5.0326,-1.1851,-0.0432,-0.0485,0.3563,-95.8500,40.5000,40.5000,-3.7100,-2.5300,-9.4700,0.1134,-0.3087,0.1484,24.1875,25.8750,25.3750,35.1250,-28.6250,163.6875,0
1776973673.693,11.2049,0.2346,0.9385,-0.3096,0.8543,1.2164,-69.0000,6.6000,25.0500,9.3637,4.4652,-1.6520,-0.0725,-0.0789,0.2156,-97.8000,39.9000,42.4500,-3.7400,-2.6700,-9.7500,0.0993,-0.4680,0.1909,24.1875,25.1875,25.8750,35.1250,-28.6250,163.6875,0
1776973673.698,11.3725,0.8212,0.2945,-0.4612,0.9246,1.2231,-69.0000,6.6000,25.0500,9.3637,4.4652,-1.6520,-0.0725,-0.0789,0.2156,-97.8000,39.9000,42.4500,-3.7400,-2.6700,-9.7500,0.0993,-0.4680,0.1909,24.1875,25.1875,25.8750,35.2500,-29.0625,163.6250,0
1776973673.703,11.3725,0.8212,0.2945,-0.4612,0.9246,1.2231,-67.3500,4.5000,26.4000,8.8825,4.0845,-2.3296,0.1676,-0.1492,0.0671,-96.0000,38.7000,42.4500,-3.7100,-2.6800,-9.7700,0.1484,-0.6490,0.2367,24.1875,25.1875,25.8750,35.2500,-29.0625,163.6250,0
1776973673.711,11.8106,1.6735,-0.6752,-0.4980,1.0235,1.2785,-65.8500,4.0500,27.1500,9.0836,4.2545,-3.5889,0.4972,-0.1966,-0.0765,-97.5000,40.9500,43.2000,-3.6400,-2.8900,-9.8400,0.2411,-0.8127,0.2902,24.1875,25.1875,25.8750,35.3750,-29.5000,163.5000,0
1776973673.716,12.9167,2.6887,-1.8483,-0.5793,1.0754,1.3883,-65.8500,4.0500,27.1500,9.0836,4.2545,-3.5889,0.4972,-0.1966,-0.0765,-97.5000,40.9500,43.2000,-3.6400,-2.8900,-9.8400,0.2411,-0.8127,0.2902,24.1875,25.1875,25.8750,35.5625,-30.1250,163.3750,0
1776973673.724,12.9167,2.6887,-1.8483,-0.5793,1.0754,1.3883,-66.6000,3.3000,27.1500,9.8976,4.9129,-4.6328,0.9324,-0.4764,-0.2526,-98.4000,40.0500,40.5000,-3.1300,-3.4200,-11.2400,0.2618,-1.0679,0.3545,24.1875,25.1875,25.8750,35.6875,-31.0000,163.3125,0
1776973673.733,14.4035,4.2401,-2.4277,-0.6789,1.1794,1.5218,-66.0000,3.0000,29.5500,9.9766,4.0079,-4.2904,1.3073,-0.7762,-0.4402,-98.7000,41.2500,41.5500,-2.5600,-3.1400,-11.8100,0.1658,-1.4704,0.4592,24.1875,25.1875,25.8750,35.6875,-31.0000,163.3125,0
1776973673.738,15.8736,3.4716,-1.4892,-0.9014,1.1863,1.6310,-66.0000,3.0000,29.5500,9.9766,4.0079,-4.2904,1.3073,-0.7762,-0.4402,-98.7000,41.2500,41.5500,-2.5600,-3.1400,-11.8100,0.1658,-1.4704,0.4592,24.1875,25.1875,25.8750,35.9375,-32.1250,163.1875,0
1776973673.743,16.4697,1.9585,-0.8595,-0.9014,1.1863,1.6310,-65.2500,2.7000,28.8000,10.8936,3.2274,-4.2210,2.0014,-0.8966,-0.6470,-98.7000,41.2500,41.5500,-2.1400,-2.9400,-12.2600,0.1560,-1.9450,0.5858,24.8750,24.7500,25.8750,35.9375,-32.1250,163.1875,0
1776973673.748,16.4697,1.9585,-0.8595,-0.8596,1.2271,1.7086,-65.2500,2.7000,28.8000,10.8936,3.2274,-4.2210,2.0014,-0.8966,-0.6470,-98.7000,41.2500,41.5500,-2.1400,-2.9400,-12.2600,0.1560,-1.9450,0.5858,24.8750,24.7500,25.8750,36.1875,-33.5625,163.0625,0
1776973673.753,17.2766,1.0032,-1.6783,-0.8596,1.2271,1.7086,-64.8000,0.7500,31.0500,11.6430,3.8235,-5.3295,2.5722,-1.2279,-0.7037,-99.4500,42.0000,40.9500,-2.1600,-2.6900,-12.3300,0.2880,-2.4849,0.7854,24.8750,24.7500,25.8750,36.1875,-33.5625,163.0625,0
1776973673.760,17.2766,1.0032,-1.6783,-0.6374,1.2223,1.8167,-64.8000,0.7500,31.0500,12.0500,4.7070,-4.8818,2.6561,-1.3992,-0.7328,-98.8500,42.1500,40.0500,-1.7400,-3.4900,-12.5100,0.5651,-3.0412,1.0472,24.8750,24.7500,25.8750,36.6875,-35.3750,162.8125,0
1776973673.765,19.1081,1.7502,-1.9225,-0.6944,1.3265,1.9063,-64.8000,0.7500,31.0500,12.0500,4.7070,-4.8818,2.6561,-1.3992,-0.7328,-98.8500,42.1500,40.0500,-1.7400,-3.4900,-12.5100,0.5651,-3.0412,1.0472,24.8750,24.7500,25.8750,37.2500,-37.5000,162.5000,0
1776973673.773,18.0427,2.0351,-1.6999,-1.0600,1.3507,1.9417,-63.1500,-1.3500,31.2000,13.0388,5.1595,-3.7278,2.5263,-1.8546,-0.9198,-99.9000,45.3000,39.1500,-1.2200,-3.8300,-12.8600,0.6567,-3.6085,1.3799,24.8750,24.7500,25.8750,38.0625,-40.0625,162.3125,0
1776973673.783,16.4625,1.6831,-0.6225,-1.4887,1.3550,1.9180,-63.1500,-1.3500,31.2000,13.0652,4.9033,-2.5666,2.0672,-2.2132,-1.1951,-100.3500,45.1500,40.3500,-0.1900,-4.0400,-13.0400,0.7396,-4.3011,1.7704,24.8750,24.7500,25.8750,38.0625,-40.0625,162.3125,0
1776973673.788,16.4625,1.6831,-0.6225,-1.4887,1.3550,1.9180,-63.1500,-1.3500,31.2000,13.2136,3.9456,-1.2809,1.9366,-2.8653,-1.4344,-100.3500,45.1500,40.3500,-0.1900,-4.0400,-13.0400,0.7396,-4.3011,1.7704,27.5000,24.3750,23.0625,75.4375,-43.1250,162.1250,0
1776973673.793,13.4267,-0.8068,1.4150,-1.6550,1.4887,1.9049,-62.5500,-4.6500,32.1000,13.2136,3.9456,-1.2809,1.9366,-2.8653,-1.4344,-100.3500,45.1500,40.3500,-1.0000,-4.2800,-12.0000,0.9032,-5.0473,2.2907,27.5000,24.3750,23.0625,75.4375,-43.1250,162.1250,0
