timestamp,thigh_acc_x,thigh_acc_y,thigh_acc_z,thigh_gyro_x,thigh_gyro_y,thigh_gyro_z,thigh_mag_x,thigh_mag_y,thigh_mag_z,shank_acc_x,shank_acc_y,shank_acc_z,shank_gyro_x,shank_gyro_y,shank_gyro_z,shank_mag_x,shank_mag_y,shank_mag_z,foot_acc_x,foot_acc_y,foot_acc_z,foot_gyro_x,foot_gyro_y,foot_gyro_z,foot_mag_x,foot_mag_y,foot_mag_z,foot_euler_x,foot_euler_y,foot_euler_z,perturbation_event
267.600,9.2871,2.6169,-2.3272,0.0333,0.0725,-0.0546,-59.8500,24.0000,32.4000,9.6750,-0.0407,0.5746,0.0165,-0.0016,-0.1031,-55.0500,12.9000,-2.1000,3.2800,3.5400,-8.3900,-0.0120,0.0022,-0.0076,-16.0000,-30.1875,18.8750,197.0625,19.7500,-156.0000,0
267.608,9.2225,2.6983,-2.4134,0.0557,0.1023,-0.0480,-59.7000,22.2000,32.8500,9.7348,-0.0239,0.3496,0.0165,-0.0016,-0.1031,-55.0500,12.9000,-2.1000,3.2700,3.5300,-8.3800,-0.0142,0.0076,-0.0076,-16.0000,-30.1875,18.8750,197.0625,19.7500,-156.0000,0
267.613,9.2225,2.6983,-2.4134,0.0557,0.1023,-0.0480,-59.7000,22.2000,32.8500,9.7348,-0.0239,0.3496,0.0107,0.0037,-0.1250,-54.7500,12.6000,-1.9500,3.2700,3.5300,-8.3800,-0.0142,0.0076,-0.0076,-16.0000,-30.1875,18.8750,197.0625,19.8125,-156.0000,0
267.621,9.2033,2.6312,-2.5163,0.0930,0.0943,-0.0429,-59.7000,23.4000,32.1000,9.7324,-0.0407,0.4214,0.0280,-0.0091,-0.1426,-54.7500,12.6000,-1.9500,3.2400,3.4900,-8.3800,-0.0153,0.0131,-0.0076,-16.0000,-30.1875,18.8750,197.0625,19.8125,-156.0000,0
267.626,9.0764,2.6959,-2.5857,0.1279,0.0791,-0.0357,-59.5500,21.3000,33.0000,9.7324,-0.0407,0.4214,0.0280,-0.0091,-0.1426,-54.7500,12.6000,-1.9500,3.2400,3.4900,-8.3800,-0.0131,0.0164,-0.0033,-14.5000,-30.8750,18.8750,197.0625,19.8125,-156.0000,0
267.632,9.0764,2.6959,-2.5857,0.1279,0.0791,-0.0357,-59.5500,21.3000,33.0000,9.7181,0.0838,0.4310,0.0250,0.0027,-0.1561,-53.2500,11.8500,-1.9500,3.2100,3.4600,-8.3900,-0.0131,0.0164,-0.0033,-14.5000,-30.8750,18.8750,197.0625,19.8125,-156.0000,0
267.641,9.1028,2.7390,-2.6312,0.1439,0.0909,-0.0288,-60.7500,21.1500,31.0500,9.6295,0.3496,0.3017,0.0181,0.0024,-0.1684,-53.2500,11.8500,-1.9500,3.2900,3.3400,-8.4200,-0.0142,0.0207,-0.0011,-14.5000,-30.8750,18.8750,197.0625,19.8125,-156.0000,0
267.646,9.1099,2.7342,-2.4732,0.1527,0.0829,-0.0269,-60.7500,21.1500,31.0500,9.6295,0.3496,0.3017,0.0181,0.0024,-0.1684,-53.2500,11.8500,-1.9500,3.2900,3.3400,-8.4200,-0.0175,0.0196,0.0033,-14.5000,-30.8750,18.8750,197.0625,19.8125,-156.0000,0
267.652,9.1099,2.7342,-2.4732,0.1527,0.0829,-0.0269,-60.7500,21.1500,31.0500,9.7181,0.6943,0.1484,0.0384,0.0168,-0.1689,-54.0000,13.0500,-0.9000,3.2900,3.3600,-8.4100,-0.0175,0.0196,0.0033,-14.5000,-30.8750,18.8750,197.0625,19.8125,-156.0000,0
267.661,9.1004,2.7892,-2.3391,0.1471,0.0925,-0.0392,-60.7500,21.1500,31.0500,9.6175,1.0367,0.3328,0.0941,0.0205,-0.1769,-53.8500,12.4500,-2.5500,3.2300,3.5500,-8.3200,-0.0273,0.0218,0.0033,-14.5000,-30.8750,18.8750,197.0625,19.8125,-156.0000,0
