timestamp,thigh_acc_x,thigh_acc_y,thigh_acc_z,thigh_gyro_x,thigh_gyro_y,thigh_gyro_z,thigh_mag_x,thigh_mag_y,thigh_mag_z,shank_acc_x,shank_acc_y,shank_acc_z,shank_gyro_x,shank_gyro_y,shank_gyro_z,shank_mag_x,shank_mag_y,shank_mag_z,foot_acc_x,foot_acc_y,foot_acc_z,foot_gyro_x,foot_gyro_y,foot_gyro_z,foot_mag_x,foot_mag_y,foot_mag_z,foot_euler_x,foot_euler_y,foot_euler_z,perturbation_event
1776973299.955,9.6702,-1.6041,1.7669,-0.1823,0.0674,0.4338,-85.3500,3.4500,-10.6500,9.5864,1.6927,1.1540,-0.1013,0.1375,0.3147,-106.9500,-0.4500,7.2000,-4.6200,-2.1200,-8.4600,-0.0578,-0.0654,0.0818,12.6875,10.7500,37.0625,269.9375,-28.5000,164.6875,0
1776973299.960,9.7516,-1.3791,1.8483,-0.1801,0.0594,0.4490,-85.3500,3.4500,-10.6500,9.5696,1.7023,1.1444,-0.0562,0.1663,0.3256,-106.5000,-1.2000,6.4500,-4.6200,-2.1200,-8.4600,-0.0480,-0.0644,0.0753,12.6875,10.7500,37.0625,269.9375,-28.5000,164.7500,0
1776973299.966,9.6247,-1.1396,1.7190,-0.1801,0.0594,0.4490,-86.1000,2.7000,-11.4000,9.5696,1.7023,1.1444,-0.0562,0.1663,0.3256,-106.5000,-1.2000,6.4500,-4.4900,-2.1100,-8.5100,-0.0480,-0.0644,0.0753,12.6875,10.7500,37.0625,270.0000,-28.5625,164.8125,0
1776973299.974,9.6247,-1.1396,1.7190,-0.1929,0.0578,0.4546,-84.6000,4.2000,-11.4000,9.5361,1.6328,1.0942,-0.0799,0.1490,0.3408,-105.6000,-1.8000,7.3500,-4.5400,-2.2300,-8.4900,-0.0316,-0.0764,0.0742,12.6875,10.7500,37.0625,270.0000,-28.5625,164.8125,0
1776973299.979,9.5457,-1.1109,2.0279,-0.1228,0.0589,0.4575,-84.6000,4.2000,-11.4000,9.5098,1.6041,1.1732,-0.0485,0.1426,0.3624,-105.6000,-1.8000,7.3500,-4.5400,-2.2300,-8.4900,-0.0185,-0.0873,0.0731,12.6875,10.7500,37.0625,270.0000,-28.6250,164.8125,0
1776973299.985,9.6606,-0.9673,1.9369,-0.0432,0.0608,0.4754,-86.5500,3.9000,-11.1000,9.5098,1.6041,1.1732,-0.0485,0.1426,0.3624,-105.6000,-1.8000,7.3500,-4.6200,-2.1000,-8.4500,-0.0185,-0.0873,0.0731,12.6875,10.7500,37.0625,270.0000,-28.6250,164.8125,0
1776973299.990,9.6606,-0.9673,1.9369,-0.0432,0.0608,0.4754,-86.5500,3.9000,-11.1000,9.5409,1.8483,1.3455,0.0008,0.1319,0.3741,-107.8500,-0.7500,7.0500,-4.6200,-2.1000,-8.4500,-0.0065,-0.0807,0.0665,11.8750,11.5000,36.7500,270.3750,-28.6250,164.8125,0
1776973299.995,9.5313,-0.9194,1.6424,-0.0125,0.0653,0.4943,-85.5000,2.4000,-10.5000,9.5409,1.8483,1.3455,0.0008,0.1319,0.3741,-107.8500,-0.7500,7.0500,-4.6400,-2.0500,-8.4300,-0.0065,-0.0807,0.0665,11.8750,11.5000,36.7500,270.3750,-28.6250,164.8125,0
1776973300.000,9.5313,-0.9194,1.6424,-0.0125,0.0653,0.4943,-85.5000,2.4000,-10.5000,9.4355,2.0255,1.3527,0.0285,0.1442,0.3832,-106.2000,-0.9000,9.0000,-4.6400,-2.0500,-8.4300,0.0076,-0.0796,0.0589,11.8750,11.5000,36.7500,270.3750,-28.6875,164.8750,0
1776973300.005,9.4547,-0.7925,1.9465,0.0208,0.0624,0.5201,-85.5000,2.4000,-10.5000,9.4355,2.0255,1.3527,0.0285,0.1442,0.3832,-106.2000,-0.9000,9.0000,-4.6400,-2.0500,-8.5100,0.0076,-0.0796,0.0589,11.8750,11.5000,36.7500,270.3750,-28.6875,164.8750,0
