timestamp,thigh_acc_x,thigh_acc_y,thigh_acc_z,thigh_gyro_x,thigh_gyro_y,thigh_gyro_z,thigh_mag_x,thigh_mag_y,thigh_mag_z,shank_acc_x,shank_acc_y,shank_acc_z,shank_gyro_x,shank_gyro_y,shank_gyro_z,shank_mag_x,shank_mag_y,shank_mag_z,foot_acc_x,foot_acc_y,foot_acc_z,foot_gyro_x,foot_gyro_y,foot_gyro_z,foot_mag_x,foot_mag_y,foot_mag_z,foot_euler_x,foot_euler_y,foot_euler_z,perturbation_event
1776972401.831,13.5057,1.3336,1.7262,-0.2699,-0.2638,-2.2833,-76.5000,12.3000,-34.2000,1.5634,-10.0221,-6.0023,0.7469,-2.7038,-0.1519,35.7000,25.9500,-172.9500,1.3300,4.3100,-14.0600,0.8672,3.5114,2.5962,-1.0000,2.5625,25.6875,39.2500,87.0000,178.9375,0
1776972401.836,13.5057,1.3336,1.7262,-0.2699,-0.2638,-2.2833,-76.5000,12.3000,-34.2000,1.5634,-10.0221,-6.0023,0.7469,-2.7038,-0.1519,34.5000,13.8000,-168.4500,1.3300,4.3100,-14.0600,0.8672,3.5114,2.5962,-1.0000,2.5625,25.6875,36.8125,87.0625,177.3125,0
1776972401.841,12.0261,5.0709,2.7892,-0.0533,-0.0930,-2.1839,-76.2000,12.9000,-34.3500,-1.3048,-11.5353,-6.6104,0.8663,-2.6071,-0.5124,34.5000,13.8000,-168.4500,20.8600,-1.1400,-18.8000,1.5086,2.8874,2.9049,-12.7500,2.1875,23.6875,36.8125,87.0625,177.3125,0
1776972401.846,12.0261,5.0709,2.7892,-0.0533,-0.0930,-2.1839,-76.2000,12.9000,-34.3500,-1.3048,-11.5353,-6.6104,0.8663,-2.6071,-0.5124,31.3500,0.9000,-161.5500,20.8600,-1.1400,-18.8000,1.5086,2.8874,2.9049,-12.7500,2.1875,23.6875,34.8750,86.0000,176.0000,0
1776972401.851,10.8194,4.3383,2.9808,0.1620,-0.1380,-2.2615,-76.2000,12.9000,-34.3500,-1.3886,-11.0995,-6.7253,0.8812,-1.7984,-0.8953,31.3500,0.9000,-161.5500,15.5500,5.5600,-25.9700,1.3090,1.0450,2.2471,-12.7500,2.1875,23.6875,34.8750,86.0000,176.0000,0
1776972401.858,10.5824,4.8626,2.3224,0.4780,-0.0181,-2.3108,-76.0500,15.7500,-34.3500,0.1125,-7.5609,-5.7365,0.5899,-1.5561,-1.1570,25.5000,-10.2000,-151.2000,7.7700,6.0800,-19.2900,0.7865,-1.4781,1.6002,-12.7500,2.1875,23.6875,33.5000,84.9375,175.1250,0
1776972401.863,10.5824,4.8626,2.3224,0.4780,-0.0181,-2.3108,-76.0500,15.7500,-35.2500,0.1125,-7.5609,-5.7365,0.5899,-1.5561,-1.1570,25.5000,-10.2000,-151.2000,7.7700,6.0800,-19.2900,0.7865,-1.4781,1.6002,-12.7500,2.1875,23.6875,32.1250,83.8125,174.3750,0
1776972401.871,11.2408,5.2194,1.7023,1.0072,0.2348,-2.2503,-76.0500,15.7500,-35.2500,0.1030,-4.6663,-2.8587,0.9017,-1.2558,-1.1876,21.3000,-20.5500,-142.8000,-1.0100,7.6800,-9.1900,0.8236,-2.4598,1.3352,-12.7500,2.1875,23.6875,30.5625,82.5000,122.6875,0
1776972401.881,10.2639,3.8451,1.1444,1.7413,0.4261,-2.1671,-74.1000,15.4500,-36.4500,-2.5115,-2.8395,-3.2250,1.4831,-1.3211,-1.3792,21.3000,-20.5500,-142.8000,-0.9400,7.7400,-7.3300,1.3035,-2.7151,1.2065,-12.7500,2.1875,23.6875,30.5625,82.5000,122.6875,0
1776972401.886,10.4028,2.0207,2.3774,1.7413,0.4261,-2.1671,-74.1000,15.4500,-36.4500,-0.9098,-0.5411,-2.6863,1.9025,-0.3320,-1.8317,18.7500,-38.2500,-128.8500,-0.9400,7.7400,-7.3300,1.3035,-2.7151,1.2065,-12.7500,2.1875,23.6875,28.6250,81.1250,128.0000,0
1776972401.891,10.4028,2.0207,2.3774,1.9918,0.3659,-2.1181,-73.8000,14.5500,-38.2500,-0.9098,-0.5411,-2.6863,1.9025,-0.3320,-1.8317,18.7500,-38.2500,-128.8500,-0.4800,7.7100,-6.7400,1.9144,-2.7696,1.0461,-22.6875,4.0000,19.8750,28.6250,81.1250,128.0000,0
1776972401.896,10.6734,1.5802,2.7821,1.9918,0.3659,-2.1181,-73.8000,14.5500,-38.2500,-0.1844,-1.3551,-3.9456,1.7850,-0.0245,-2.2892,16.5000,-41.4000,-124.8000,-0.4800,7.7100,-6.7400,1.9144,-2.7696,1.0461,-22.6875,4.0000,19.8750,26.5625,79.7500,132.4375,0
1776972401.901,10.6734,1.5802,2.7821,2.0669,0.5401,-2.0243,-75.3000,15.7500,-38.2500,-0.1844,-1.3551,-3.9456,1.7850,-0.0245,-2.2892,16.5000,-41.4000,-124.8000,0.0600,8.0000,-6.7700,2.3464,-2.8787,0.6981,-22.6875,4.0000,19.8750,26.5625,79.7500,132.4375,0
1776972401.909,10.2424,1.1061,3.0861,1.9737,0.6267,-1.9761,-75.4500,13.9500,-38.2500,0.9170,-3.0478,-4.9273,1.8213,0.2462,-2.8072,19.0500,-45.4500,-125.1000,0.2600,8.1200,-6.0500,2.5689,-3.0292,0.2029,-22.6875,4.0000,19.8750,24.5625,78.5000,136.8750,0
1776972401.914,10.2424,1.1061,3.0861,1.9737,0.6267,-1.9761,-75.4500,13.9500,-36.9000,0.9170,-3.0478,-4.9273,1.8213,0.2462,-2.8072,18.1500,-45.3000,-125.4000,0.2600,8.1200,-6.0500,2.5689,-3.0292,0.2029,-22.6875,4.0000,19.8750,22.8125,77.3750,141.3125,0
1776972401.921,10.4890,1.5083,2.7749,1.8802,0.8055,-1.8836,-74.8500,15.0000,-37.5000,1.8579,-5.6144,-4.7956,1.9076,0.7067,-3.4107,18.1500,-45.3000,-125.4000,1.0800,8.5000,-6.2800,2.6682,-3.0554,-0.3752,-22.6875,4.0000,19.8750,21.2500,76.3125,146.0625,0
1776972401.931,10.5441,2.4541,2.1452,1.8101,0.8934,-1.7672,-73.3500,13.5000,-37.9500,2.6935,-6.3255,-5.7652,1.7685,0.8807,-3.8661,17.7000,-41.5500,-125.7000,2.1200,9.0200,-6.4000,2.7729,-3.0598,-1.0276,-22.6875,4.0000,19.8750,21.2500,76.3125,146.0625,0
1776972401.936,10.2783,2.7461,1.8340,1.8418,0.9827,-1.6723,-73.3500,13.5000,-37.9500,2.7557,-6.6248,-6.6032,2.0307,0.9241,-4.0484,17.7000,-41.5500,-125.7000,2.1200,9.0200,-6.4000,2.7729,-3.0598,-1.0276,-22.6875,4.0000,19.8750,21.2500,76.3125,146.0625,0
1776972401.941,10.2783,2.7461,1.8340,1.8418,0.9827,-1.6723,-73.3500,13.5000,-37.9500,2.7557,-6.6248,-6.6032,2.0307,0.9241,-4.0484,17.7000,-41.5500,-125.7000,5.2100,9.4500,-8.0300,2.8492,-2.9965,-1.6973,-25.5625,8.0000,21.3750,20.0000,75.3750,151.1250,0
1776972401.946,9.9838,2.6312,1.7957,1.9577,1.0888,-1.5780,-73.3500,13.5000,-37.9500,2.3248,-6.4045,-6.8809,2.5354,0.9337,-4.2701,14.4000,-33.0000,-123.9000,5.2100,9.4500,-8.0300,2.8492,-2.9965,-1.6973,-25.5625,8.0000,21.3750,20.0000,75.3750,151.1250,0
1776972401.951,9.9838,2.6312,1.7957,1.9577,1.0888,-1.5780,-73.0500,14.5500,-36.4500,2.3248,-6.4045,-6.8809,2.5354,0.9337,-4.2701,14.4000,-33.0000,-123.9000,6.1700,9.2300,-8.2100,3.0391,-3.2910,-2.3376,-25.5625,8.0000,21.3750,18.8750,74.3125,156.7500,0
